VIN,ITOT,VOUT,VDROP
1.8,+6.465086E-03,1.48878523,-0.0497247104
1.775,+6.407876E-03,1.48912974,-0.0497200652
1.75,+6.388793E-03,1.48903859,-0.0497201653
1.725,+6.375328E-03,1.48932436,-0.0497312403
1.7,+6.365188E-03,1.48979168,-0.0497130821
1.675,+6.352414E-03,1.48975435,-0.0497314377
1.65,+6.342042E-03,1.49003646,-0.0497227311
1.625,+6.331365E-03,1.49021714,-0.0497226283
1.6,+6.320993E-03,1.49056603,-0.0497328332
1.575,+6.310503E-03,1.49072753,-0.0497219972
1.55,+6.301797E-03,1.49101029,-0.049717391
1.525,+6.293602E-03,1.4912931,-0.0497161539
1.5,+6.247624E-03,1.48204448,-0.0496996303
1.475,+6.108955E-03,1.45726389,-0.0497080172
1.45,+5.971013E-03,1.43236842,-0.0497056098
1.425,+5.834507E-03,1.40749793,-0.0497097407
1.4,+5.700923E-03,1.38259998,-0.0497027994
1.375,+5.570473E-03,1.3576729,-0.0496971479
1.35,+5.442775E-03,1.33274791,-0.0497054319
1.325,+5.318901E-03,1.30785702,-0.049703789
1.3,+5.198276E-03,1.28290856,-0.0496993884
1.275,+5.081464E-03,1.2580125,-0.0497009785
1.25,+4.967534E-03,1.23307449,-0.0496974648
1.225,+4.856859E-03,1.20814754,-0.0497021183
1.2,+4.748670E-03,1.18322567,-0.0496964445
1.175,+4.642655E-03,1.15828156,-0.0496941734
1.15,+4.538697E-03,1.1333497,-0.0496889528
1.125,+4.436216E-03,1.10839181,-0.0496827647
1.1,+4.335127E-03,1.08344036,-0.049671345
1.075,+4.235004E-03,1.05845632,-0.0496812219
1.05,+4.136092E-03,1.03351602,-0.0496817362
1.025,+4.037089E-03,1.00850774,-0.0496783114
1.0,+3.939007E-03,0.983546206,-0.0496908848
