IL,ITOT,VOUT,VDROP
0.0001,+2.425679E-03,0.888632306,0.413756416
0.0003,+2.594934E-03,0.889150968,0.361204398
0.0005,+2.785996E-03,0.888371445,0.308613679
0.001,+3.283895E-03,0.888157879,0.176402183
0.002,+4.276194E-03,0.887972901,-0.0862752095
0.003,+5.263191E-03,0.887648519,-0.348286953
0.004,+6.252243E-03,0.887499361,-0.610820101
0.005,+7.241569E-03,0.887721809,-0.873560401
0.006,+8.229873E-03,0.887294982,-1.13628296
0.007,+9.219235E-03,0.887173749,-1.39904407
0.008,+1.020652E-02,0.887304242,-1.66181501
0.009,+1.049986E-02,0.888015612,-1.92433468
0.01,+1.049983E-02,0.740359345,-2.18708369
