IL,ITOT,VOUT,VDROP
0.0001,+3.782899E-03,1.58959811,0.763236599
0.0003,+3.941532E-03,1.58981959,0.710638866
0.0005,+4.132017E-03,1.58976817,0.658076102
0.001,+4.623373E-03,1.58975803,0.526628118
0.002,+5.610223E-03,1.58967038,0.263916729
0.003,+6.602107E-03,1.58946333,0.000201269015
0.004,+7.589118E-03,1.58954498,-0.262510669
0.005,+8.574888E-03,1.58950511,-0.524709207
0.006,+9.562844E-03,1.58940983,-0.787359406
0.007,+1.049986E-02,1.58985594,-1.05024294
0.008,+1.049984E-02,1.50008195,-1.31308598
0.009,+1.049984E-02,1.27842636,-1.57595703
0.01,+1.049985E-02,1.04909553,-1.83883086
