IL,ITOT,VOUT,VDROP
0.0001,+2.431440E-03,0.799675331,0.364440903
0.0003,+2.614521E-03,0.799616648,0.311907831
0.0005,+2.810235E-03,0.799676631,0.259394333
0.001,+3.311268E-03,0.799484783,0.12738098
0.002,+4.305994E-03,0.79931224,-0.13510654
0.003,+5.297517E-03,0.799063882,-0.396936294
0.004,+6.291417E-03,0.799025404,-0.659641945
0.005,+7.284571E-03,0.79905143,-0.92215116
0.006,+8.276805E-03,0.798917265,-1.18451547
0.007,+9.269264E-03,0.798937816,-1.44712313
0.008,+1.026193E-02,0.798936008,-1.70975919
0.009,+1.049988E-02,0.796900592,-1.97242242
0.01,+1.049985E-02,0.655816716,-2.23480454
