IL,ITOT,VOUT,VDROP
0.0001,+2.045620E-03,0.601794644,0.264893855
0.0003,+2.233052E-03,0.601537928,0.211492752
0.0005,+2.430184E-03,0.601515798,0.158942388
0.001,+2.930305E-03,0.601213519,0.0276827431
0.002,+3.926611E-03,0.60072516,-0.234757289
0.003,+4.920932E-03,0.600467935,-0.496753276
0.004,+5.913760E-03,0.600324086,-0.75909971
0.005,+6.907351E-03,0.600140308,-1.02173192
0.006,+7.900685E-03,0.600143291,-1.28433184
0.007,+8.893446E-03,0.600174524,-1.5469365
0.008,+9.886686E-03,0.600197545,-1.80956564
0.009,+1.049988E-02,0.598916404,-2.07195434
0.01,+1.049986E-02,0.595778604,-2.33453236
