VIN,ITOT,VOUT,VDROP
3.3,+3.280960E-03,0.956775947,-2.18786346
3.2,+3.296419E-03,0.97746614,-2.18785981
3.1,+3.309762E-03,0.99396089,-2.1878977
3.0,+3.317759E-03,1.00534488,-2.18782847
2.9,+3.323518E-03,1.01172433,-2.18794924
2.8,+3.310323E-03,0.997889789,-2.1879539
2.7,+3.286637E-03,0.975386475,-2.1879412
2.6,+3.261609E-03,0.953724471,-2.18795419
2.5,+3.235374E-03,0.933481214,-2.18798915
2.4,+3.209018E-03,0.915142906,-2.18797714
2.3,+3.181296E-03,0.896784828,-2.18795581
2.2,+3.152078E-03,0.874359737,-2.18797619
2.1,+3.097655E-03,0.826960253,-2.18794835
2.0,+3.088974E-03,0.794910747,-2.18797139
1.9,+3.080129E-03,0.794936179,-2.18797833
1.8,+3.070499E-03,0.794941831,-2.1879278
1.7,+3.040797E-03,0.794831809,-2.18794835
1.6,+2.949550E-03,0.713683657,-2.18801782
1.5,+2.845757E-03,0.614406605,-2.18806566
1.4,+2.740221E-03,0.514979509,-2.18802445
1.3,+2.634944E-03,0.415465003,-2.18808345
1.2,+2.529702E-03,0.316075515,-2.18815048
