IL,ITOT,VOUT,VDROP
0.0001,+2.801777E-03,0.99628162,0.462300797
0.0003,+2.991298E-03,0.996579599,0.410160941
0.0005,+3.189349E-03,0.996524925,0.358065307
0.001,+3.685570E-03,0.9964088,0.226980846
0.002,+4.674871E-03,0.996388042,-0.0335766014
0.003,+5.660634E-03,0.996451343,-0.293296106
0.004,+6.648489E-03,0.996392234,-0.553879736
0.005,+7.637374E-03,0.996309463,-0.814533449
0.006,+8.625199E-03,0.996228202,-1.07517591
0.007,+9.611697E-03,0.996327459,-1.33554266
0.008,+1.049988E-02,0.996034081,-1.59616295
0.009,+1.049986E-02,0.993285474,-1.85678835
0.01,+1.049985E-02,0.718875155,-2.11740578
