IL,ITOT,VOUT,VDROP
0.0001,+2.225250E-03,0.697457417,0.313826239
0.0003,+2.416397E-03,0.697436487,0.261684928
0.0005,+2.615398E-03,0.697413937,0.20881103
0.001,+3.110983E-03,0.69743852,0.0785396561
0.002,+4.100697E-03,0.697171857,-0.181953306
0.003,+5.087637E-03,0.697291587,-0.441755662
0.004,+6.075875E-03,0.697135478,-0.702392437
0.005,+7.064030E-03,0.697009401,-0.962949875
0.006,+8.051880E-03,0.69692061,-1.22354541
0.007,+9.038907E-03,0.69688873,-1.48392284
0.008,+1.002881E-02,0.696913564,-1.74453023
0.009,+1.049987E-02,0.695559421,-2.00518694
0.01,+1.049985E-02,0.65198992,-2.26576764
