IL,ITOT,VOUT,VDROP
0.0001,+2.033965E-03,0.598797715,0.264444514
0.0003,+2.228811E-03,0.598827444,0.211450303
0.0005,+2.425631E-03,0.59856489,0.15931971
0.001,+2.923772E-03,0.59848653,0.0290513958
0.002,+3.912461E-03,0.598392106,-0.2313921
0.003,+4.899622E-03,0.598465052,-0.491354618
0.004,+5.887350E-03,0.598218296,-0.751704995
0.005,+6.876290E-03,0.598206464,-1.01231672
0.006,+7.863959E-03,0.598074663,-1.27293347
0.007,+8.852571E-03,0.59797232,-1.53355554
0.008,+9.842284E-03,0.598172521,-1.79416242
0.009,+1.049987E-02,0.597163913,-2.05455252
0.01,+1.049985E-02,0.593908504,-2.31516849
