IL,ITOT,VOUT,VDROP
0.0001,+3.761297E-03,1.49561005,0.70982036
0.0003,+3.948812E-03,1.49582893,0.657703542
0.0005,+4.144092E-03,1.49575627,0.605551532
0.001,+4.637869E-03,1.49571826,0.475217093
0.002,+5.628854E-03,1.49575914,0.213847545
0.003,+6.617398E-03,1.495826,-0.0467262435
0.004,+7.601839E-03,1.4958478,-0.306473259
0.005,+8.590409E-03,1.49581823,-0.567073512
0.006,+9.577882E-03,1.49575564,-0.827705678
0.007,+1.049988E-02,1.49571925,-1.08828579
0.008,+1.049987E-02,1.4097021,-1.34868032
0.009,+1.049987E-02,1.19247407,-1.60933582
0.01,+1.049986E-02,0.963854602,-1.86991634
