IL,ITOT,VOUT,VDROP
0.0001,+4.142836E-03,1.69532017,0.80888089
0.0003,+4.328710E-03,1.69541917,0.756726234
0.0005,+4.523642E-03,1.69552473,0.704602262
0.001,+5.016982E-03,1.6953533,0.574265084
0.002,+6.005685E-03,1.69531954,0.313588556
0.003,+6.996720E-03,1.69557798,0.0522284313
0.004,+7.984500E-03,1.69551228,-0.208264287
0.005,+8.968879E-03,1.69548058,-0.468099085
0.006,+9.957558E-03,1.69544216,-0.728715329
0.007,+1.049987E-02,1.65505807,-0.989337069
0.008,+1.049987E-02,1.49418057,-1.24991806
0.009,+1.049986E-02,1.29772639,-1.51031485
0.01,+1.049986E-02,1.06017239,-1.77094257
