IL,ITOT,VOUT,VDROP
0.0001,+3.953350E-03,1.59548767,0.759243731
0.0003,+4.139430E-03,1.59548828,0.707077567
0.0005,+4.334277E-03,1.59553121,0.654946158
0.001,+4.827355E-03,1.59553872,0.524616609
0.002,+5.815228E-03,1.59551187,0.264215132
0.003,+6.805718E-03,1.59540351,0.00274428281
0.004,+7.795034E-03,1.5955901,-0.257714953
0.005,+8.779145E-03,1.59572872,-0.517693943
0.006,+9.766520E-03,1.59573945,-0.778082486
0.007,+1.049987E-02,1.59513573,-1.03870761
0.008,+1.049987E-02,1.43537575,-1.2993347
0.009,+1.049987E-02,1.24522829,-1.55996855
0.01,+1.049986E-02,1.01184889,-1.8205699
