IL,ITOT,VOUT,VDROP
0.0001,+1.877450E-03,0.59937109,0.264908507
0.0003,+2.058259E-03,0.599042978,0.211412152
0.0005,+2.253178E-03,0.599018199,0.15878657
0.001,+2.752044E-03,0.598598736,0.0272620219
0.002,+3.748697E-03,0.598142538,-0.235711858
0.003,+4.740019E-03,0.597826975,-0.498157146
0.004,+5.731339E-03,0.597516422,-0.761047851
0.005,+6.723394E-03,0.597174346,-1.0242078
0.006,+7.716141E-03,0.597023858,-1.28734799
0.007,+8.708485E-03,0.596981993,-1.55052406
0.008,+9.700795E-03,0.59688356,-1.8136304
0.009,+1.049985E-02,0.596328231,-2.07656169
0.01,+1.049984E-02,0.594536118,-2.33959562
