IL,ITOT,VOUT,VDROP
0.0001,+2.455350E-03,0.89759366,0.414805087
0.0003,+2.630933E-03,0.897488574,0.362168283
0.0005,+2.824778E-03,0.897410028,0.309501343
0.001,+3.323684E-03,0.89718288,0.177101757
0.002,+4.317128E-03,0.896879036,-0.0859265316
0.003,+5.306548E-03,0.896688026,-0.348326519
0.004,+6.298784E-03,0.896585799,-0.611261043
0.005,+7.290876E-03,0.896492183,-0.87435272
0.006,+8.283451E-03,0.896369883,-1.13747671
0.007,+9.275438E-03,0.896401094,-1.40064434
0.008,+1.026597E-02,0.89632958,-1.66377386
0.009,+1.049985E-02,0.894899193,-1.92670021
0.01,+1.049982E-02,0.701988647,-2.18979912
