IL,ITOT,VOUT,VDROP
0.0001,+3.414738E-03,1.39628719,0.664644414
0.0003,+3.582610E-03,1.39622574,0.612045629
0.0005,+3.774754E-03,1.39625671,0.559383294
0.001,+4.269107E-03,1.39610309,0.427822206
0.002,+5.263288E-03,1.39598091,0.16380811
0.003,+6.254627E-03,1.39590876,-0.0992393666
0.004,+7.243795E-03,1.39579405,-0.361657764
0.005,+8.235444E-03,1.39580712,-0.624604758
0.006,+9.227966E-03,1.39592011,-0.887671915
0.007,+1.021853E-02,1.39593612,-1.15081037
0.008,+1.049984E-02,1.39520389,-1.41393498
0.009,+1.049984E-02,1.15938694,-1.67708093
0.01,+1.049984E-02,0.934667342,-1.94000022
