VIN,ITOT,VOUT,VDROP
3.3,+3.225101E-03,1.19207445,-1.78656864
3.2,+3.200023E-03,1.19200624,-1.78657849
3.1,+3.187502E-03,1.19194489,-1.78658747
3.0,+3.176083E-03,1.19177822,-1.78658093
2.9,+3.166146E-03,1.19171613,-1.78656227
2.8,+3.156212E-03,1.1915988,-1.78657537
2.7,+3.146220E-03,1.19153165,-1.78658181
2.6,+3.136963E-03,1.19142571,-1.78658392
2.5,+3.127675E-03,1.19144321,-1.7865812
2.4,+3.118328E-03,1.19140554,-1.78658816
2.3,+3.109020E-03,1.19135952,-1.78658853
2.2,+3.099682E-03,1.19134851,-1.78658567
2.1,+3.086920E-03,1.19135503,-1.78657952
2.0,+3.050793E-03,1.19102704,-1.78658389
1.9,+2.963005E-03,1.11689565,-1.78659092
1.8,+2.862717E-03,1.01850256,-1.78663309
1.7,+2.758360E-03,0.919560437,-1.7866614
1.6,+2.653825E-03,0.820620512,-1.78667877
1.5,+2.549335E-03,0.72166948,-1.78673124
1.4,+2.444617E-03,0.622765226,-1.78678005
1.3,+2.339830E-03,0.523747978,-1.78679113
1.2,+2.235462E-03,0.424863231,-1.78681524
