"VOUT_LOAD (Temp=0,VREF_LOAD=0.05) X","VOUT_LOAD (Temp=0,VREF_LOAD=0.05) Y","VOUT_LOAD (Temp=0,VREF_LOAD=0.25) X","VOUT_LOAD (Temp=0,VREF_LOAD=0.25) Y","VOUT_LOAD (Temp=0,VREF_LOAD=0.45) X","VOUT_LOAD (Temp=0,VREF_LOAD=0.45) Y","VOUT_LOAD (Temp=0,VREF_LOAD=0.65) X","VOUT_LOAD (Temp=0,VREF_LOAD=0.65) Y","VOUT_LOAD (Temp=0,VREF_LOAD=0.85) X","VOUT_LOAD (Temp=0,VREF_LOAD=0.85) Y","VOUT_LOAD (Temp=27,VREF_LOAD=0.05) X","VOUT_LOAD (Temp=27,VREF_LOAD=0.05) Y","VOUT_LOAD (Temp=27,VREF_LOAD=0.25) X","VOUT_LOAD (Temp=27,VREF_LOAD=0.25) Y","VOUT_LOAD (Temp=27,VREF_LOAD=0.45) X","VOUT_LOAD (Temp=27,VREF_LOAD=0.45) Y","VOUT_LOAD (Temp=27,VREF_LOAD=0.65) X","VOUT_LOAD (Temp=27,VREF_LOAD=0.65) Y","VOUT_LOAD (Temp=27,VREF_LOAD=0.85) X","VOUT_LOAD (Temp=27,VREF_LOAD=0.85) Y","VOUT_LOAD (Temp=125,VREF_LOAD=0.05) X","VOUT_LOAD (Temp=125,VREF_LOAD=0.05) Y","VOUT_LOAD (Temp=125,VREF_LOAD=0.25) X","VOUT_LOAD (Temp=125,VREF_LOAD=0.25) Y","VOUT_LOAD (Temp=125,VREF_LOAD=0.45) X","VOUT_LOAD (Temp=125,VREF_LOAD=0.45) Y","VOUT_LOAD (Temp=125,VREF_LOAD=0.65) X","VOUT_LOAD (Temp=125,VREF_LOAD=0.65) Y","VOUT_LOAD (Temp=125,VREF_LOAD=0.85) X","VOUT_LOAD (Temp=125,VREF_LOAD=0.85) Y","VOUT_LOAD (Temp=-55,VREF_LOAD=0.05) X","VOUT_LOAD (Temp=-55,VREF_LOAD=0.05) Y","VOUT_LOAD (Temp=-55,VREF_LOAD=0.25) X","VOUT_LOAD (Temp=-55,VREF_LOAD=0.25) Y","VOUT_LOAD (Temp=-55,VREF_LOAD=0.45) X","VOUT_LOAD (Temp=-55,VREF_LOAD=0.45) Y","VOUT_LOAD (Temp=-55,VREF_LOAD=0.65) X","VOUT_LOAD (Temp=-55,VREF_LOAD=0.65) Y","VOUT_LOAD (Temp=-55,VREF_LOAD=0.85) X","VOUT_LOAD (Temp=-55,VREF_LOAD=0.85) Y","VOUT_LOAD (Temp=-100,VREF_LOAD=0.05) X","VOUT_LOAD (Temp=-100,VREF_LOAD=0.05) Y","VOUT_LOAD (Temp=-100,VREF_LOAD=0.25) X","VOUT_LOAD (Temp=-100,VREF_LOAD=0.25) Y","VOUT_LOAD (Temp=-100,VREF_LOAD=0.45) X","VOUT_LOAD (Temp=-100,VREF_LOAD=0.45) Y","VOUT_LOAD (Temp=-100,VREF_LOAD=0.65) X","VOUT_LOAD (Temp=-100,VREF_LOAD=0.65) Y","VOUT_LOAD (Temp=-100,VREF_LOAD=0.85) X","VOUT_LOAD (Temp=-100,VREF_LOAD=0.85) Y"
1.000000000000001e-08,0.1372478001872917,1.000000000000001e-08,0.5081852556379681,1.000000000000001e-08,0.9051443451104767,1.000000000000001e-08,1.303908483938942,1.000000000000001e-08,1.703160368888913,1.000000000000001e-08,0.2495656840411615,1.000000000000001e-08,0.513106394317028,1.000000000000001e-08,0.9077308162356725,1.000000000000001e-08,1.305671745982394,1.000000000000001e-08,1.704401123044001,1.000000000000001e-08,1.277818595287204,1.000000000000001e-08,1.277818854293222,1.000000000000001e-08,1.277819557112184,1.000000000000001e-08,1.327240627163849,1.000000000000001e-08,1.716163269394373,1.000000000000001e-08,0.1130609181121903,1.000000000000001e-08,0.5025287509248728,1.000000000000001e-08,0.9015083889421226,1.000000000000001e-08,1.301065911191591,1.000000000000001e-08,1.700777095204933,1.000000000000001e-08,0.1069320362574687,1.000000000000001e-08,0.5014672691200555,1.000000000000001e-08,0.9010989684099509,1.000000000000001e-08,1.300914377644333,1.000000000000001e-08,1.700784501210751
1.258925411794168e-08,0.1371720999665088,1.258925411794168e-08,0.5081832168241913,1.258925411794168e-08,0.9051438064775441,1.258925411794168e-08,1.303908260407345,1.258925411794168e-08,1.703160263708947,1.258925411794168e-08,0.2492196835589895,1.258925411794168e-08,0.5131021781341218,1.258925411794168e-08,0.9077298823807305,1.258925411794168e-08,1.305671348740903,1.258925411794168e-08,1.70440093457535,1.258925411794168e-08,1.277665536640678,1.258925411794168e-08,1.277665795690172,1.258925411794168e-08,1.277666499079658,1.258925411794168e-08,1.327228952603226,1.258925411794168e-08,1.716162225281985,1.258925411794168e-08,0.1130431765633212,1.258925411794168e-08,0.5025281031646243,1.258925411794168e-08,0.9015082143703124,1.258925411794168e-08,1.301065836109381,1.258925411794168e-08,1.700777055763779,1.258925411794168e-08,0.1069245832954799,1.258925411794168e-08,0.5014671044825229,1.258925411794168e-08,0.9010989156345713,1.258925411794168e-08,1.300914351957903,1.258925411794168e-08,1.700784486915593
1.584893192461115e-08,0.1370776983547828,1.584893192461115e-08,0.5081806541413929,1.584893192461115e-08,0.9051431292340559,1.584893192461115e-08,1.303907979155031,1.584893192461115e-08,1.703160131350723,1.584893192461115e-08,0.2487842041601316,1.584893192461115e-08,0.5130968804835773,1.584893192461115e-08,0.9077287077157996,1.584893192461115e-08,1.30567084891739,1.584893192461115e-08,1.704400697409225,1.584893192461115e-08,1.277472879628177,1.584893192461115e-08,1.277473138731769,1.584893192461115e-08,1.277473842841905,1.584893192461115e-08,1.327214303570674,1.584893192461115e-08,1.716160911445345,1.584893192461115e-08,0.113020980065004,1.584893192461115e-08,0.5025272885921759,1.584893192461115e-08,0.9015079947748456,1.584893192461115e-08,1.301065741636604,1.584893192461115e-08,1.700777006129718,1.584893192461115e-08,0.1069152662496142,1.584893192461115e-08,0.5014668975033572,1.584893192461115e-08,0.9010988492428822,1.584893192461115e-08,1.300914319636681,1.584893192461115e-08,1.700784468925862
1.995262314968881e-08,0.1369602536724389,1.995262314968881e-08,0.5081774342844992,1.995262314968881e-08,0.9051422772781422,1.995262314968881e-08,1.303907625328393,1.995262314968881e-08,1.703159964809499,1.995262314968881e-08,0.248236141458465,1.995262314968881e-08,0.5130902272543529,1.995262314968881e-08,0.9077272304646962,1.995262314968881e-08,1.305670220362542,1.995262314968881e-08,1.704400398996043,1.995262314968881e-08,1.27723039017209,1.995262314968881e-08,1.277230649344532,1.995262314968881e-08,1.277231384236531,1.995262314968881e-08,1.327195937677472,1.995262314968881e-08,1.716159258409329,1.995262314968881e-08,0.1129932536305396,1.995262314968881e-08,0.5025262651025868,1.995262314968881e-08,0.9015077186012745,1.995262314968881e-08,1.301065622781782,1.995262314968881e-08,1.700776943674869,1.995262314968881e-08,0.1069036394743969,1.995262314968881e-08,0.5014666373859569,1.995262314968881e-08,0.9010987657375603,1.995262314968881e-08,1.300914278972138,1.995262314968881e-08,1.700784446288905
2.511886431509582e-08,0.1368145689456656,2.511886431509582e-08,0.5081733907797592,2.511886431509582e-08,0.9051412061418069,2.511886431509582e-08,1.303907180281209,2.511886431509582e-08,1.703159755285698,2.511886431509582e-08,0.2475464461685299,2.511886431509582e-08,0.5130818767550919,2.511886431509582e-08,0.9077253731898237,2.511886431509582e-08,1.305669429574685,2.511886431509582e-08,1.704400023571463,2.511886431509582e-08,1.27692519539784,2.511886431509582e-08,1.27692545465769,2.511886431509582e-08,1.276926208150039,2.511886431509582e-08,1.327172936058828,2.511886431509582e-08,1.716157178921448,2.511886431509582e-08,0.1129586873071162,2.511886431509582e-08,0.5025249797574777,2.511886431509582e-08,0.901507371363414,2.511886431509582e-08,1.301065473278036,2.511886431509582e-08,1.700776865097539,2.511886431509582e-08,0.1068891622494686,2.511886431509582e-08,0.5014663106344871,2.511886431509582e-08,0.9010986607321917,2.511886431509582e-08,1.300914227818807,2.511886431509582e-08,1.700784417807724
3.162277660168382e-08,0.1366345060476268,3.162277660168382e-08,0.5081683161652621,3.162277660168382e-08,0.9051398598940154,3.162277660168382e-08,1.303906620623656,3.162277660168382e-08,1.70315949173115,3.162277660168382e-08,0.246678606684947,3.162277660168382e-08,0.513071404140601,3.162277660168382e-08,0.9077230389298071,3.162277660168382e-08,1.305668435164944,3.162277660168382e-08,1.704399551344089,3.162277660168382e-08,1.276541106846699,3.162277660168382e-08,1.276541366217132,3.162277660168382e-08,1.276542148805158,3.162277660168382e-08,1.327144166410195,3.162277660168382e-08,1.716154563471482,3.162277660168382e-08,0.1129156983189446,3.162277660168382e-08,0.5025233665753549,3.162277660168382e-08,0.9015069349189043,3.162277660168382e-08,1.301065285262706,3.162277660168382e-08,1.700776766251568,3.162277660168382e-08,0.1068711848020854,3.162277660168382e-08,0.5014659004100757,3.162277660168382e-08,0.901098528730535,3.162277660168382e-08,1.300914163484358,3.162277660168382e-08,1.70078438197904
3.981071705534977e-08,0.1364129371144289,3.981071705534977e-08,0.5081619525772086,3.981071705534977e-08,0.9051381685957721,3.981071705534977e-08,1.30390591761542,3.981071705534977e-08,1.703159160284203,3.981071705534977e-08,0.2455867515537705,3.981071705534977e-08,0.5130582828735,3.981071705534977e-08,0.9077201064471743,3.981071705534977e-08,1.305667185069134,3.981071705534977e-08,1.70439895748457,3.981071705534977e-08,1.276057772222394,3.981071705534977e-08,1.276058031730729,3.981071705534977e-08,1.276058859929213,3.981071705534977e-08,1.327108241103176,3.981071705534977e-08,1.716151274721865,3.981071705534977e-08,0.1128623946846115,3.981071705534977e-08,0.502521343531167,3.981071705534977e-08,0.9015063865770037,3.981071705534977e-08,1.301065048879743,3.981071705534977e-08,1.700776641933759,3.981071705534977e-08,0.1068489358157588,3.981071705534977e-08,0.5014653857513363,3.981071705534977e-08,0.9010983628541208,3.981071705534977e-08,1.300914082592947,3.981071705534977e-08,1.700784336916132
5.011872336272729e-08,0.1361417646054389,5.011872336272729e-08,0.5081539805630297,5.011872336272729e-08,0.9051360449446465,5.011872336272729e-08,1.303905033750551,5.011872336272729e-08,1.703158743568514,5.011872336272729e-08,0.2442132808474425,5.011872336272729e-08,0.5130418630220895,5.011872336272729e-08,0.9077164244175649,5.011872336272729e-08,1.305665614123609,5.011872336272729e-08,1.704398210871216,5.011872336272729e-08,1.27544961345053,5.011872336272729e-08,1.275449873132849,5.011872336272729e-08,1.275450772968221,5.011872336272729e-08,1.327063471411744,5.011872336272729e-08,1.716147140607031,5.011872336272729e-08,0.1127965454146241,5.011872336272729e-08,0.5025188089880976,5.011872336272729e-08,0.9015056980064732,5.011872336272729e-08,1.301064751788049,5.011872336272729e-08,1.700776485619707,5.011872336272729e-08,0.1068215138519635,5.011872336272729e-08,0.5014647422617636,5.011872336272729e-08,0.9010981545078365,5.011872336272729e-08,1.300913980916153,5.011872336272729e-08,1.700784280252874
6.30957344480194e-08,0.135812046128092,6.30957344480194e-08,0.508144006015346,6.30957344480194e-08,0.9051333802037372,6.30957344480194e-08,1.30390392359833,6.30957344480194e-08,1.703158219826022,6.30957344480194e-08,0.2424859163136126,6.30957344480194e-08,0.5130213464255281,6.30957344480194e-08,0.9077118043822584,6.30957344480194e-08,1.305663640892448,6.30957344480194e-08,1.704397273467342,6.30957344480194e-08,1.274684499215208,6.30957344480194e-08,1.274684759117554,6.30957344480194e-08,1.274685771609334,6.30957344480194e-08,1.327007820118647,6.30957344480194e-08,1.716141945820329,6.30957344480194e-08,0.1127155649982102,6.30957344480194e-08,0.5025156375262122,6.30957344480194e-08,0.9015048355070396,6.30957344480194e-08,1.301064378556556,6.30957344480194e-08,1.70077628913679,6.30957344480194e-08,0.10678788619308,6.30957344480194e-08,0.5014639354469711,6.30957344480194e-08,0.9010978929722068,6.30957344480194e-08,1.300913853164566,6.30957344480194e-08,1.700784209024919
7.943282347242825e-08,0.1354142686954387,7.943282347242825e-08,0.5081315452673011,7.943282347242825e-08,0.9051300393140643,7.943282347242825e-08,1.303902530050373,7.943282347242825e-08,1.703157561849974,7.943282347242825e-08,0.2403140392433394,7.943282347242825e-08,0.5129957591650388,7.943282347242825e-08,0.9077060122904298,7.943282347242825e-08,1.305661163797439,7.943282347242825e-08,1.704396095240402,7.943282347242825e-08,1.273722088662156,7.943282347242825e-08,1.273722348843763,7.943282347242825e-08,1.273723538679787,7.943282347242825e-08,1.326938856613473,7.943282347242825e-08,1.716135421368859,7.943282347242825e-08,0.1126165231495273,7.943282347242825e-08,0.5025116751786715,7.943282347242825e-08,0.9015037529376039,7.943282347242825e-08,1.30106390992452,7.943282347242825e-08,1.700776042261024,7.943282347242825e-08,0.1067468997817693,7.943282347242825e-08,0.5014629269154723,7.943282347242825e-08,0.9010975649107894,7.943282347242825e-08,1.300913692732506,7.943282347242825e-08,1.700784119523079
