IL,ITOT,VOUT,VDROP,VISET
0.0001,+9.618155E-04,1.42023443,1.3807736,1.3790114705882353
0.0003,+1.157340E-03,1.42031074,1.32847575,1.3261514705882351
0.0005,+1.350481E-03,1.42012353,1.27618884,1.2732914705882352
0.001,+1.831180E-03,1.42011407,1.14568168,1.1411414705882352
0.002,+2.787845E-03,1.42013732,0.88476626,0.8768414705882351
0.003,+3.741444E-03,1.42012891,0.623957148,0.6125414705882352
0.004,+4.696199E-03,1.42015038,0.363374668,0.34824147058823507
0.005,+5.649889E-03,1.42015311,0.102108983,0.08394147058823509
0.006,+6.602125E-03,1.42028417,-0.158464956,-0.1803585294117649
0.007,+7.550783E-03,1.42028023,-0.418353895,-0.44465852941176487
0.008,+8.504372E-03,1.42016095,-0.678990784,-0.7089585294117651
0.009,+9.456521E-03,1.42027159,-0.939258955,-0.9732585294117646
0.01,+1.040932E-02,1.42029259,-1.19971904,-1.237558529411765
