IL,ITOT,VOUT,VDROP,VISET
0.0001,+9.582250E-04,1.12072178,1.08106576,1.0778454411764706
0.0003,+1.152641E-03,1.12033864,1.02910099,1.0249854411764707
0.0005,+1.346678E-03,1.12048713,0.976962544,0.9721254411764707
0.001,+1.826619E-03,1.12044292,0.846614077,0.8399754411764706
0.002,+2.786002E-03,1.12043727,0.585954712,0.5756754411764706
0.003,+3.743153E-03,1.12047817,0.325442611,0.31137544117647065
0.004,+4.701561E-03,1.12049909,0.064256625,0.04707544117647067
0.005,+5.657094E-03,1.12061988,-0.196193895,-0.2172245588235293
0.006,+6.611532E-03,1.12058477,-0.455983313,-0.4815245588235293
0.007,+7.567278E-03,1.12070969,-0.716501434,-0.7458245588235293
0.008,+8.524831E-03,1.12075373,-0.976947906,-1.0101245588235295
0.009,+9.480800E-03,1.12073043,-1.23738846,-1.2744245588235295
0.01,+1.043881E-02,1.12080049,-1.4974868,-1.5387245588235294
