IL,ITOT,VOUT,VDROP,VISET
0.0001,+9.579116E-04,1.21988081,1.18027494,1.1782341176470588
0.0003,+1.152833E-03,1.21975064,1.12810265,1.1253741176470589
0.0005,+1.345681E-03,1.21979495,1.07590574,1.0725141176470587
0.001,+1.828071E-03,1.21959942,0.945464471,0.9403641176470587
0.002,+2.783575E-03,1.21951687,0.685037649,0.6760641176470588
0.003,+3.738403E-03,1.21946076,0.424492766,0.41176411764705867
0.004,+4.697881E-03,1.21933806,0.163165902,0.1474641176470588
0.005,+5.654498E-03,1.21952914,-0.0973234637,-0.1168358823529414
0.006,+6.607761E-03,1.2194173,-0.357271283,-0.3811358823529414
0.007,+7.563614E-03,1.21933332,-0.617701314,-0.6454358823529414
0.008,+8.520329E-03,1.21927866,-0.878098701,-0.9097358823529411
0.009,+9.475621E-03,1.21916109,-1.13852406,-1.174035882352941
0.01,+1.043380E-02,1.21909166,-1.39895998,-1.438335882352941
