time,2*VREF
0,1.3
9.999999999999999e-12,1.3
1.19221631153259e-11,1.3
1.57664893459777e-11,1.3
1.873467745552529e-11,1.3
2.270190368633565e-11,1.3
2.981864469572008e-11,1.3
4.011869150043149e-11,1.3
4.999446694325361e-11,1.3
6.010123175837409e-11,1.3
7.069094930971065e-11,1.3
8.199982654280934e-11,1.3
9.474626070509e-11,1.3
1.100056317551615e-10,1.3
1.297957813535096e-10,1.3
1.518806853520805e-10,1.3
1.702781047834085e-10,1.3
1.885423589908843e-10,1.3
2.080205376770801e-10,1.3
2.291800884805869e-10,1.3
2.549176362829235e-10,1.3
2.80593392382953e-10,1.3
3.044549953016911e-10,1.3
3.296472025858319e-10,1.3
3.594432650348704e-10,1.3
4.075682044189029e-10,1.3
4.565290429222165e-10,1.3
5.060207203692148e-10,1.3
5.766420746441072e-10,1.3
6.480841858828783e-10,1.3
7.223557417965567e-10,1.3
8.128899998615004e-10,1.3
9.143252661587647e-10,1.3
1.033493764326658e-09,1.3
1.205373469303161e-09,1.3
1.384458999974184e-09,1.3
1.526045377572438e-09,1.3
1.662476652404269e-09,1.3
1.805163462885086e-09,1.3
1.96928663204453e-09,1.3
2.199235499701152e-09,1.3
2.515231745753073e-09,1.3
2.813873653803858e-09,1.3
3.075044328105579e-09,1.3
3.314045846367711e-09,1.3
3.539476822364243e-09,1.3
3.759805977617067e-09,1.3
3.982676033962835e-09,1.3
4.216471037352611e-09,1.3
4.44521742736472e-09,1.3
4.65352068458188e-09,1.3
4.847209213804069e-09,1.3
5.035885797201112e-09,1.3
5.232695672678888e-09,1.3
5.445800758162712e-09,1.3
5.646406105267705e-09,1.3
5.837544613315468e-09,1.3
6.02449004894888e-09,1.3
6.210055687086917e-09,1.3
6.397461688733658e-09,1.3
6.589646397626405e-09,1.3
6.79028889638653e-09,1.3
7.005341738039307e-09,1.3
7.210196621033163e-09,1.3
7.396541373597336e-09,1.3
7.575152277661159e-09,1.3
7.752780970700662e-09,1.3
7.93524998495749e-09,1.3
8.130036087127676e-09,1.3
8.346305510583831e-09,1.3
8.601451656359291e-09,1.3
8.875813206818643e-09,1.3
9.149905721432177e-09,1.3
9.42011630831699e-09,1.3
9.681772075891029e-09,1.3
9.845886037945515e-09,1.3
1.001e-08,1.3
1.002049504443025e-08,1.3
1.003149481048592e-08,1.3
1.004500321951285e-08,1.3
1.006147016580372e-08,1.3
1.007675594614658e-08,1.3
1.009135450439356e-08,1.3
1.010703943539581e-08,1.3
1.012472954732648e-08,1.3
1.014594539501342e-08,1.3
1.017321050618493e-08,1.3
