IL,ITOT,VOUT,VDROP
0.0001,+2.205147E-03,0.696369401,0.313872068
0.0003,+2.399570E-03,0.696389681,0.261699553
0.0005,+2.600404E-03,0.696432276,0.20872452
0.001,+3.097843E-03,0.696174678,0.0783728548
0.002,+4.094001E-03,0.695742586,-0.182251162
0.003,+5.083419E-03,0.695765551,-0.442097837
0.004,+6.074532E-03,0.695775357,-0.70290331
0.005,+7.066172E-03,0.695858797,-0.96359389
0.006,+8.054831E-03,0.695839014,-1.22427597
0.007,+9.046298E-03,0.69636866,-1.48484185
0.008,+1.003448E-02,0.696153784,-1.74560268
0.009,+1.049992E-02,0.69500787,-2.00635049
0.01,+1.049989E-02,0.649375124,-2.26710032
