VIN,ITOT,VOUT,VDROP
3.3,+3.262244E-03,1.59177493,0.101790489
3.2,+3.201090E-03,1.59172578,0.101794106
3.1,+3.181750E-03,1.59162827,0.101789564
3.0,+3.167778E-03,1.59149067,0.101763444
2.9,+3.155917E-03,1.59141738,0.101788824
2.8,+3.144615E-03,1.59137283,0.101809345
2.7,+3.133893E-03,1.59127809,0.101773882
2.6,+3.122921E-03,1.59125905,0.10177714
2.5,+3.110101E-03,1.59115914,0.101777532
2.4,+3.082391E-03,1.5910359,0.101784324
2.3,+2.989037E-03,1.56649465,0.101795238
2.2,+2.799685E-03,1.47101032,0.101735881
2.1,+2.603084E-03,1.37425113,0.10174764
2.0,+2.405152E-03,1.27737589,0.101721635
1.9,+2.206996E-03,1.18067091,0.101694742
1.8,+2.009396E-03,1.08428122,0.101698809
1.7,+1.812548E-03,0.9881544,0.101664767
1.6,+1.616025E-03,0.892406915,0.101651843
