VIN,ITOT,VOUT,VDROP
1.8,+6.879087E-03,1.59723766,0.00108825708
1.775,+6.837774E-03,1.59715369,0.00110143094
1.75,+6.816496E-03,1.59687253,0.00111523305
1.725,+6.799398E-03,1.59682258,0.00111932504
1.7,+6.782151E-03,1.59674226,0.00109846202
1.675,+6.765613E-03,1.59651982,0.00110838898
1.65,+6.750435E-03,1.59637438,0.00109862048
1.625,+6.736868E-03,1.59610048,0.00109627704
1.6,+6.664981E-03,1.5831788,0.00109904858
1.575,+6.507074E-03,1.55834745,0.00110779409
1.55,+6.350245E-03,1.53343394,0.00108961644
1.525,+6.196213E-03,1.50856856,0.00108760102
1.5,+6.045041E-03,1.48364625,0.0011083306
1.475,+5.898272E-03,1.45874816,0.00110636523
1.45,+5.755775E-03,1.43383338,0.00108839607
1.425,+5.618298E-03,1.40893429,0.00108804303
1.4,+5.485828E-03,1.383996,0.00111327601
1.375,+5.358635E-03,1.35909984,0.00110171449
1.35,+5.235736E-03,1.3341573,0.0011282707
1.325,+5.117839E-03,1.30925121,0.00110475012
1.3,+5.003288E-03,1.28429374,0.00111495506
1.275,+4.892598E-03,1.25937076,0.00112092625
1.25,+4.784455E-03,1.23441932,0.00112162678
1.225,+4.678839E-03,1.2095014,0.00111099095
1.2,+4.575031E-03,1.18457404,0.0011324155
1.175,+4.472736E-03,1.15960905,0.00109550979
1.15,+4.371601E-03,1.1346641,0.00111498842
1.125,+4.271176E-03,1.10968305,0.00112353378
1.1,+4.171557E-03,1.08472824,0.00111325656
1.075,+4.072272E-03,1.05975739,0.00113866468
1.05,+3.973465E-03,1.03479348,0.00114489439
1.025,+3.874835E-03,1.0098014,0.0011125866
1.0,+3.776507E-03,0.984827015,0.00110236498
