IL,ITOT,VOUT,VDROP,VISET
0.0001,+2.672438E-04,1.44916861,1.40861902,1.4292058088235293
0.0003,+4.621099E-04,1.44912572,1.35632959,1.3763458088235294
0.0005,+6.597560E-04,1.44900358,1.30406225,1.3234858088235293
0.001,+1.154909E-03,1.44893801,1.17337247,1.1913358088235293
0.002,+2.145902E-03,1.44887374,0.912019477,0.9270358088235293
0.003,+3.137071E-03,1.4488343,0.650880977,0.6627358088235293
0.004,+4.128571E-03,1.44878949,0.389532283,0.39843580882352936
0.005,+5.123443E-03,1.44877617,0.127417526,0.13413580882352916
0.006,+6.114437E-03,1.44873768,-0.133765931,-0.13016419117647082
0.007,+7.103335E-03,1.44874563,-0.394436916,-0.3944641911764708
0.008,+8.093986E-03,1.44864797,-0.655586025,-0.658764191176471
0.009,+9.085487E-03,1.44863583,-0.916788841,-0.9230641911764705
0.01,+1.007769E-02,1.4488177,-1.17808904,-1.187364191176471
