IL,ITOT,VOUT,VDROP,VISET
0.0001,+2.629213E-04,1.60268773,1.55752179,1.5797888235294117
0.0003,+4.574049E-04,1.60265427,1.50521605,1.5269288235294118
0.0005,+6.547828E-04,1.60260139,1.45294275,1.474068823529412
0.001,+1.149884E-03,1.60248844,1.32223292,1.341918823529412
0.002,+2.141196E-03,1.60239345,1.06084832,1.077618823529412
0.003,+3.132239E-03,1.60236241,0.799690694,0.8133188235294119
0.004,+4.123940E-03,1.60236262,0.53835626,0.5490188235294118
0.005,+5.115666E-03,1.60230392,0.277018603,0.2847188235294118
0.006,+6.109019E-03,1.60203959,0.0149700563,0.020418823529411823
0.007,+7.100500E-03,1.60207004,-0.246185912,-0.24388117647058816
0.008,+8.089804E-03,1.60218732,-0.506725664,-0.5081811764705884
0.009,+9.081580E-03,1.60218419,-0.768046457,-0.7724811764705883
0.01,+1.007309E-02,1.60214889,-1.02932056,-1.0367811764705883
