IL,ITOT,VOUT,VDROP,VISET
0.0001,+2.565511E-04,1.55145216,1.50796636,1.5295944852941177
0.0003,+4.512491E-04,1.55136534,1.45566119,1.4767344852941178
0.0005,+6.487807E-04,1.55131191,1.4033874,1.4238744852941176
0.001,+1.143947E-03,1.55119822,1.27269849,1.2917244852941177
0.002,+2.135146E-03,1.55113379,1.01130542,1.0274244852941177
0.003,+3.126872E-03,1.55100013,0.749932949,0.7631244852941176
0.004,+4.117971E-03,1.55103033,0.488812573,0.4988244852941177
0.005,+5.112637E-03,1.55096588,0.226649629,0.23452448529411773
0.006,+6.104362E-03,1.55098494,-0.0345965759,-0.029775514705882244
0.007,+7.093088E-03,1.55096159,-0.2951341,-0.2940755147058822
0.008,+8.084332E-03,1.55092979,-0.556443161,-0.5583755147058824
0.009,+9.075389E-03,1.55090313,-0.817507091,-0.8226755147058824
0.01,+1.006719E-02,1.55085826,-1.07882615,-1.0869755147058824
