IL,ITOT,VOUT,VDROP,VISET
0.0001,+3.073350E-04,1.39839668,1.35904207,1.3790114705882353
0.0003,+5.022570E-04,1.39827406,1.30681753,1.3261514705882351
0.0005,+7.003855E-04,1.39838742,1.25446815,1.2732914705882352
0.001,+1.195733E-03,1.39832416,1.12382608,1.1411414705882352
0.002,+2.187392E-03,1.39826428,0.862449989,0.8768414705882351
0.003,+3.178881E-03,1.39826771,0.601095002,0.6125414705882352
0.004,+4.170534E-03,1.3981837,0.339777017,0.34824147058823507
0.005,+5.164571E-03,1.39816014,0.0777898375,0.08394147058823509
0.006,+6.155279E-03,1.39815937,-0.183381357,-0.1803585294117649
0.007,+7.143701E-03,1.39812442,-0.443951358,-0.44465852941176487
0.008,+8.135431E-03,1.39806777,-0.705315317,-0.7089585294117651
0.009,+9.125506E-03,1.39806894,-0.966290195,-0.9732585294117646
0.01,+1.011730E-02,1.39809807,-1.22760384,-1.237558529411765
