IL,ITOT,VOUT,VDROP,VISET
0.0001,+2.874319E-04,1.70816328,1.65689304,1.6801774999999999
0.0003,+4.810123E-04,1.70800899,1.60459797,1.6273175
0.0005,+6.774531E-04,1.70786463,1.55230064,1.5744574999999998
0.001,+1.172601E-03,1.70763308,1.42154888,1.4423074999999999
0.002,+2.163623E-03,1.70738878,1.16018363,1.1780074999999999
0.003,+3.155809E-03,1.70713206,0.898835936,0.9137074999999999
0.004,+4.159287E-03,1.70718009,0.637674775,0.6494074999999999
0.005,+5.122237E-03,1.70674234,0.376341987,0.38510749999999994
0.006,+6.156156E-03,1.70672294,0.114200895,0.12080749999999973
0.007,+7.121078E-03,1.70657708,-0.146966032,-0.14349250000000024
0.008,+8.110046E-03,1.70646011,-0.40768531,-0.4077925
0.009,+9.099549E-03,1.70636048,-0.668825322,-0.6720925
0.01,+1.009273E-02,1.70621092,-0.930027399,-0.9363925
