VIN,ITOT,VOUT,VDROP
1.8,+3.124900E-03,1.69885759,0.897659331
1.775,+3.117318E-03,1.69762213,0.897668119
1.75,+3.105293E-03,1.69511234,0.897667267
1.725,+3.084552E-03,1.68986336,0.897675665
1.7,+3.045662E-03,1.67999372,0.897698943
1.675,+2.974733E-03,1.66186332,0.897668545
1.65,+2.882585E-03,1.63821264,0.897669972
1.625,+2.787790E-03,1.61363577,0.897695013
1.6,+2.692180E-03,1.58878901,0.897668003
1.575,+2.595684E-03,1.56388745,0.897673494
1.55,+2.499330E-03,1.53886616,0.897678054
1.525,+2.402649E-03,1.5138203,0.897659466
1.5,+2.305372E-03,1.48868714,0.897654896
1.475,+2.207900E-03,1.46339924,0.89767183
1.45,+2.109795E-03,1.4381685,0.897663
1.425,+2.011223E-03,1.4125192,0.897678873
1.4,+1.911175E-03,1.3867889,0.897664212
1.375,+1.810313E-03,1.36024729,0.89768341
1.35,+1.711792E-03,1.33387473,0.897661668
1.325,+1.607770E-03,1.30839424,0.897642496
1.3,+1.509668E-03,1.28200713,0.897668484
1.275,+1.403646E-03,1.25471579,0.897670635
1.25,+1.306784E-03,1.2294351,0.897656367
1.225,+1.206694E-03,1.2030919,0.897664225
1.2,+1.104000E-03,1.17724388,0.897663388
1.175,+1.002648E-03,1.15086216,0.897678956
1.15,+9.006037E-04,1.12461504,0.897665876
1.125,+8.040384E-04,1.09876849,0.897658391
1.1,+6.997476E-04,1.07312763,0.897628386
1.075,+6.040292E-04,1.0474748,0.897655874
1.05,+5.018346E-04,1.0208628,0.897667651
1.025,+4.003505E-04,0.995467643,0.897639894
1.0,+3.074486E-04,0.969734896,0.897651561
