VIN,ITOT,VOUT,VDROP
1.8,+3.121997E-03,1.59896928,0.798385405
1.775,+3.120549E-03,1.59917383,0.798386743
1.75,+3.118173E-03,1.59930869,0.798393333
1.725,+3.115895E-03,1.59922739,0.798410756
1.7,+3.112460E-03,1.59878317,0.798408259
1.675,+3.106565E-03,1.59769188,0.798411909
1.65,+3.097733E-03,1.59540742,0.798394295
1.625,+3.077408E-03,1.59060531,0.798405154
1.6,+3.036125E-03,1.58070456,0.798404073
1.575,+2.965535E-03,1.56211544,0.798402466
1.55,+2.873425E-03,1.53827186,0.798388095
1.525,+2.778292E-03,1.51365799,0.798439907
1.5,+2.682323E-03,1.48883171,0.798411008
1.475,+2.585836E-03,1.46391968,0.798433005
1.45,+2.489954E-03,1.43892289,0.798435831
1.425,+2.393333E-03,1.41389375,0.798411506
1.4,+2.296685E-03,1.38890005,0.798419472
1.375,+2.199668E-03,1.36377285,0.798387847
1.35,+2.101700E-03,1.33853784,0.798411453
1.325,+2.005846E-03,1.31333818,0.798398797
1.3,+1.907813E-03,1.28776018,0.798414417
1.275,+1.808582E-03,1.26225963,0.798417797
1.25,+1.707538E-03,1.23632291,0.798408696
1.225,+1.608219E-03,1.210261,0.798428122
1.2,+1.506257E-03,1.18445159,0.798408304
1.175,+1.409416E-03,1.15824501,0.79840232
1.15,+1.306260E-03,1.13180959,0.798384542
1.125,+1.203617E-03,1.10607127,0.798404753
1.1,+1.101016E-03,1.07878932,0.79842159
1.075,+1.009572E-03,1.05364902,0.798385109
1.05,+9.021454E-04,1.02783399,0.798381597
1.025,+7.979782E-04,1.00149884,0.798382402
1.0,+7.039387E-04,0.975711466,0.798389456
