VIN,ITOT,VOUT,VDROP
1.8,+3.123506E-03,1.64937251,0.848020873
1.775,+3.121220E-03,1.6492857,0.848029382
1.75,+3.117344E-03,1.64885544,0.848045539
1.725,+3.111447E-03,1.6477511,0.848044624
1.7,+3.100306E-03,1.64527992,0.84801956
1.675,+3.082016E-03,1.64038877,0.848061898
1.65,+3.041839E-03,1.63065057,0.848035222
1.625,+2.969821E-03,1.61190118,0.848044084
1.6,+2.878341E-03,1.58825663,0.848037711
1.575,+2.783104E-03,1.56363695,0.847983631
1.55,+2.687380E-03,1.53880099,0.848069331
1.525,+2.590795E-03,1.51382999,0.848005465
1.5,+2.494827E-03,1.48892996,0.848018573
1.475,+2.397572E-03,1.46392065,0.848044543
1.45,+2.301195E-03,1.43883131,0.848043482
1.425,+2.204336E-03,1.41364249,0.848044021
1.4,+2.107395E-03,1.3884482,0.848026583
1.375,+2.007811E-03,1.36310273,0.848033731
1.35,+1.910080E-03,1.33724016,0.848068443
1.325,+1.808069E-03,1.31147868,0.848035429
1.3,+1.712009E-03,1.2856479,0.848038098
1.275,+1.608835E-03,1.25940117,0.848034343
1.25,+1.503866E-03,1.23268108,0.848041258
1.225,+1.404917E-03,1.2068596,0.848061627
1.2,+1.307113E-03,1.18070924,0.848009898
1.175,+1.204716E-03,1.15445192,0.848014967
1.15,+1.104283E-03,1.12846784,0.848018852
1.125,+1.005093E-03,1.10245941,0.848017461
1.1,+9.076865E-04,1.07625396,0.848023755
1.075,+8.063981E-04,1.05033622,0.848028718
1.05,+7.043458E-04,1.02398311,0.848024744
1.025,+6.023016E-04,0.997776255,0.848020176
1.0,+5.025141E-04,0.972408315,0.848022853
