IL,ITOT,VOUT,VDROP
0.0001,+3.625521E-03,1.39932217,0.664638465
0.0003,+3.795881E-03,1.39929879,0.612006939
0.0005,+3.988661E-03,1.39958516,0.559336023
0.001,+4.483904E-03,1.39950129,0.427772949
0.002,+5.479456E-03,1.39931441,0.163771975
0.003,+6.472636E-03,1.39918801,-0.0992864773
0.004,+7.461708E-03,1.39916028,-0.361722688
0.005,+8.453109E-03,1.39887826,-0.624717771
0.006,+9.446000E-03,1.39915673,-0.887812499
0.007,+1.043824E-02,1.39916228,-1.15098751
0.008,+1.049985E-02,1.38786027,-1.41413309
0.009,+1.049985E-02,1.14605293,-1.67730392
0.01,+1.049984E-02,0.928880173,-1.9402127
