IL,ITOT,VOUT,VDROP
0.0001,+3.819037E-03,1.49930894,0.714487819
0.0003,+3.987969E-03,1.49948528,0.661837714
0.0005,+4.179943E-03,1.49942177,0.609238891
0.001,+4.675669E-03,1.49940043,0.477654421
0.002,+5.670792E-03,1.49934891,0.213777276
0.003,+6.662840E-03,1.49936076,-0.0493403194
0.004,+7.652335E-03,1.4992685,-0.311603261
0.005,+8.644710E-03,1.49918862,-0.574713777
0.006,+9.636918E-03,1.49915597,-0.837866956
0.007,+1.049986E-02,1.49893179,-1.10100961
0.008,+1.049986E-02,1.40877295,-1.36395103
0.009,+1.049985E-02,1.19962416,-1.62711139
0.01,+1.049985E-02,0.977088807,-1.89026691
