IL,ITOT,VOUT,VDROP
0.0001,+2.071707E-03,0.603953153,0.264772896
0.0003,+2.252921E-03,0.603546991,0.211301301
0.0005,+2.451651E-03,0.603455473,0.158672717
0.001,+2.954014E-03,0.6030009,0.0271231279
0.002,+3.955134E-03,0.602443777,-0.235867885
0.003,+4.951165E-03,0.602156895,-0.498376649
0.004,+5.946306E-03,0.601696899,-0.761282318
0.005,+6.940568E-03,0.601399637,-1.02444682
0.006,+7.934218E-03,0.601201183,-1.28761734
0.007,+8.927554E-03,0.601072695,-1.55079438
0.008,+9.920554E-03,0.601244367,-1.81397039
0.009,+1.049987E-02,0.599736778,-2.0769274
0.01,+1.049985E-02,0.59665402,-2.33997871
