VIN,ITOT,VOUT,VDROP
3.3,+3.206270E-03,1.99395358,0.505742116
3.2,+3.193799E-03,1.99385616,0.505743693
3.1,+3.182793E-03,1.99379081,0.505724689
3.0,+3.164527E-03,1.99393595,0.505732865
2.9,+3.078236E-03,1.98784997,0.505731397
2.8,+2.889221E-03,1.88972208,0.505690363
2.7,+2.686418E-03,1.79110639,0.505706998
2.6,+2.482698E-03,1.69257617,0.505672478
2.5,+2.279176E-03,1.59417242,0.505644743
2.4,+2.075807E-03,1.49591535,0.505588322
2.3,+1.872421E-03,1.39768153,0.50561792
2.2,+1.670341E-03,1.29983387,0.505615432
2.1,+1.468037E-03,1.20212565,0.505572852
2.0,+1.266294E-03,1.10467815,0.505543119
