VIN,ITOT,VOUT,VDROP
3.3,+3.198013E-03,1.19665176,-0.286649208
3.2,+3.184404E-03,1.19653105,-0.286640607
3.1,+3.173959E-03,1.19644874,-0.286643465
3.0,+3.164073E-03,1.19638459,-0.286644332
2.9,+3.154667E-03,1.19632872,-0.28662901
2.8,+3.145184E-03,1.19628582,-0.286645238
2.7,+3.136156E-03,1.19625244,-0.286636815
2.6,+3.127040E-03,1.19625122,-0.286652146
2.5,+3.118206E-03,1.19620007,-0.2866196
2.4,+3.109238E-03,1.19619034,-0.286633405
2.3,+3.100056E-03,1.19620548,-0.286652508
2.2,+3.087516E-03,1.19625062,-0.286634416
2.1,+3.018913E-03,1.18673818,-0.286641469
2.0,+2.825652E-03,1.08882264,-0.286651101
1.9,+2.622182E-03,0.990194359,-0.286713849
1.8,+2.418445E-03,0.891693189,-0.286705893
1.7,+2.214922E-03,0.793273591,-0.286735251
1.6,+2.011361E-03,0.695006515,-0.286742265
1.5,+1.808401E-03,0.596806955,-0.286760034
1.4,+1.605729E-03,0.498891126,-0.286809274
1.3,+1.403467E-03,0.401069509,-0.286821566
1.2,+1.202135E-03,0.303689619,-0.286819301
