IL,ITOT,VOUT,VDROP,VISET
0.0001,+2.471747E-04,1.59783174,1.56133219,1.5797888235294117
0.0003,+4.342671E-04,1.59755816,1.50878576,1.5269288235294118
0.0005,+6.301603E-04,1.59748988,1.45625372,1.474068823529412
0.001,+1.124844E-03,1.59720098,1.32493816,1.341918823529412
0.002,+2.117523E-03,1.59703881,1.06234912,1.077618823529412
0.003,+3.109649E-03,1.59690621,0.799974272,0.8133188235294119
0.004,+4.103587E-03,1.59706208,0.537412109,0.5490188235294118
0.005,+5.096505E-03,1.59700979,0.274827497,0.2847188235294118
0.006,+6.091468E-03,1.59666841,0.0115839521,0.020418823529411823
0.007,+7.084311E-03,1.59668851,-0.250805645,-0.24388117647058816
0.008,+8.074416E-03,1.59664835,-0.51255886,-0.5081811764705884
0.009,+9.067217E-03,1.59656523,-0.775075129,-0.7724811764705883
0.01,+1.006037E-02,1.59652516,-1.03761985,-1.0367811764705883
