IL,ITOT,VOUT,VDROP
0.0001,+2.060346E-03,0.599553773,0.26486314
0.0003,+2.238867E-03,0.599233758,0.211214825
0.0005,+2.435141E-03,0.599043946,0.158584729
0.001,+2.935956E-03,0.598494825,0.0270190519
0.002,+3.935777E-03,0.598164504,-0.236039251
0.003,+4.929345E-03,0.597865939,-0.498316575
0.004,+5.922076E-03,0.597656472,-0.761245987
0.005,+6.915668E-03,0.597526889,-1.02441884
0.006,+7.909673E-03,0.597534106,-1.28756691
0.007,+8.902136E-03,0.597372656,-1.55076578
0.008,+9.894387E-03,0.597360677,-1.81392384
0.009,+1.049992E-02,0.596348978,-2.07687976
0.01,+1.049991E-02,0.594250419,-2.33994543
