IL,ITOT,VOUT,VDROP
0.0001,+2.254135E-03,0.698540984,0.314743603
0.0003,+2.429067E-03,0.698380787,0.262088606
0.0005,+2.628514E-03,0.698110961,0.208542655
0.001,+3.128001E-03,0.697874961,0.07697488
0.002,+4.126208E-03,0.697462972,-0.186085117
0.003,+5.116880E-03,0.697240437,-0.448244542
0.004,+6.110114E-03,0.696955863,-0.711411841
0.005,+7.103779E-03,0.696894512,-0.97451715
0.006,+8.096581E-03,0.696775453,-1.23768765
0.007,+9.088859E-03,0.696738924,-1.50062648
0.008,+1.008093E-02,0.69678395,-1.76380878
0.009,+1.049993E-02,0.695496488,-2.02701762
0.01,+1.049991E-02,0.67891715,-2.29012894
