IL,ITOT,VOUT,VDROP
0.0001,+3.601123E-03,1.39538566,0.66465443
0.0003,+3.768061E-03,1.39538768,0.612007665
0.0005,+3.959743E-03,1.39538999,0.559350447
0.001,+4.453746E-03,1.3953599,0.427763397
0.002,+5.450640E-03,1.3952355,0.163608245
0.003,+6.442359E-03,1.39516642,-0.0994849025
0.004,+7.430815E-03,1.39510027,-0.361770777
0.005,+8.421819E-03,1.39514059,-0.624760615
0.006,+9.413620E-03,1.3951625,-0.887868547
0.007,+1.040384E-02,1.3950062,-1.15101874
0.008,+1.049993E-02,1.38705227,-1.41419947
0.009,+1.049992E-02,1.14815772,-1.67736762
0.01,+1.049992E-02,0.930983358,-1.94030717
