IL,ITOT,VOUT,VDROP
0.0001,+3.981347E-03,1.59446575,0.764390475
0.0003,+4.145501E-03,1.59454888,0.711789768
0.0005,+4.336987E-03,1.59463893,0.659123948
0.001,+4.830918E-03,1.59463582,0.527520152
0.002,+5.821676E-03,1.59447526,0.264576873
0.003,+6.817428E-03,1.59453859,0.000383106655
0.004,+7.808506E-03,1.59428799,-0.262646172
0.005,+8.796499E-03,1.5944468,-0.524956761
0.006,+9.787524E-03,1.59432682,-0.787874045
0.007,+1.049995E-02,1.59385764,-1.0510666
0.008,+1.049994E-02,1.44051745,-1.31424383
0.009,+1.049993E-02,1.25584457,-1.5774288
0.01,+1.049993E-02,1.02912065,-1.84057396
