IL,ITOT,VOUT,VDROP
0.0001,+2.449847E-03,0.798172992,0.364633822
0.0003,+2.623550E-03,0.798002138,0.311997747
0.0005,+2.819003E-03,0.797801022,0.259350211
0.001,+3.320508E-03,0.797583671,0.126922872
0.002,+4.315947E-03,0.797285203,-0.136143936
0.003,+5.307948E-03,0.797138483,-0.398349439
0.004,+6.301631E-03,0.796915527,-0.661579291
0.005,+7.293960E-03,0.796787791,-0.924653614
0.006,+8.286417E-03,0.79684364,-1.18757247
0.007,+9.278149E-03,0.796685683,-1.45074923
0.008,+1.027009E-02,0.796520113,-1.71395218
0.009,+1.049993E-02,0.795209672,-1.9771338
0.01,+1.049991E-02,0.681833166,-2.24005023
