IL,ITOT,VOUT,VDROP
0.0001,+2.641228E-03,0.897272268,0.414763909
0.0003,+2.815190E-03,0.897256401,0.36213473
0.0005,+3.009559E-03,0.897204849,0.30948972
0.001,+3.509399E-03,0.896898835,0.176926591
0.002,+4.504825E-03,0.896741082,-0.0861758176
0.003,+5.496262E-03,0.896535998,-0.34846923
0.004,+6.488856E-03,0.8964175,-0.611410368
0.005,+7.482104E-03,0.896333225,-0.874539322
0.006,+8.474195E-03,0.8963056,-1.13774204
0.007,+9.466558E-03,0.896361408,-1.40088235
0.008,+1.045823E-02,0.896314521,-1.66404386
0.009,+1.049992E-02,0.894713619,-1.92700735
0.01,+1.049990E-02,0.689341374,-2.19014609
