IL,ITOT,VOUT,VDROP
0.0001,+2.834135E-03,0.996888122,0.46464095
0.0003,+3.006663E-03,0.996936377,0.412016907
0.0005,+3.200788E-03,0.996911225,0.359362867
0.001,+3.701168E-03,0.996773824,0.226877395
0.002,+4.694832E-03,0.996505511,-0.0362539307
0.003,+5.685560E-03,0.996438504,-0.2983238
0.004,+6.678579E-03,0.99630839,-0.561500486
0.005,+7.671482E-03,0.996374802,-0.824681198
0.006,+8.663452E-03,0.996360138,-1.08784403
0.007,+9.654537E-03,0.996362215,-1.35079453
0.008,+1.049993E-02,0.995789374,-1.61398354
0.009,+1.049993E-02,0.994299512,-1.8771368
0.01,+1.049991E-02,0.733441177,-2.14029032
