VIN,ITOT,VOUT,VDROP
3.3,+3.212393E-03,0.793576705,-0.696884736
3.2,+3.197448E-03,0.793545649,-0.696931636
3.1,+3.184931E-03,0.793487475,-0.696916079
3.0,+3.173464E-03,0.793409283,-0.696930827
2.9,+3.162280E-03,0.793315119,-0.696875568
2.8,+3.151596E-03,0.793230907,-0.696917725
2.7,+3.141499E-03,0.793151803,-0.696933162
2.6,+3.131703E-03,0.793107648,-0.69690446
2.5,+3.121887E-03,0.793008985,-0.696884297
2.4,+3.112170E-03,0.792933868,-0.696905041
2.3,+3.103013E-03,0.792869594,-0.696895978
2.2,+3.093643E-03,0.792826426,-0.696910105
2.1,+3.084268E-03,0.792770635,-0.696905596
2.0,+3.075242E-03,0.79275854,-0.696897963
1.9,+3.066220E-03,0.792739386,-0.696885384
1.8,+3.057087E-03,0.792708645,-0.696902311
1.7,+3.047088E-03,0.792671984,-0.696891719
1.6,+3.025484E-03,0.792435417,-0.696896139
1.5,+2.899170E-03,0.738882189,-0.696922342
1.4,+2.704821E-03,0.642588478,-0.696928967
1.3,+2.504821E-03,0.545185683,-0.696916813
1.2,+2.304570E-03,0.44793752,-0.696976834
