VREF,IREF,VDD,IDD
+6.700000E-02,-1.233916E-05,+1.800000E+00,+1.496178E-04
+6.800000E-02,-1.233336E-05,+1.800000E+00,+1.496338E-04
+6.900000E-02,-1.232698E-05,+1.800000E+00,+1.495633E-04
+7.000000E-02,-1.233573E-05,+1.800000E+00,+1.495949E-04
+7.100000E-02,-1.233631E-05,+1.800000E+00,+1.496051E-04
+7.200000E-02,-1.232544E-05,+1.800000E+00,+1.496148E-04
+7.300000E-02,-1.231961E-05,+1.800000E+00,+1.496021E-04
+7.400000E-02,-1.232752E-05,+1.800000E+00,+1.496129E-04
+7.500000E-02,-1.233211E-05,+1.800000E+00,+1.495895E-04
+7.600000E-02,-1.232551E-05,+1.800000E+00,+1.496172E-04
+7.700000E-02,-1.232265E-05,+1.800000E+00,+1.496040E-04
+7.800000E-02,-1.232861E-05,+1.800000E+00,+1.492596E-04
+7.900000E-02,-1.232606E-05,+1.800000E+00,+1.495905E-04
+8.000000E-02,-1.232486E-05,+1.800000E+00,+1.495668E-04
+8.100000E-02,-1.232929E-05,+1.800000E+00,+1.495469E-04
+8.200000E-02,-1.232264E-05,+1.800000E+00,+1.495744E-04
+8.300000E-02,-1.232497E-05,+1.800000E+00,+1.495765E-04
+8.400000E-02,-1.232512E-05,+1.800000E+00,+1.495930E-04
+8.500000E-02,-1.232186E-05,+1.800000E+00,+1.496073E-04
+8.600000E-02,-1.231613E-05,+1.800000E+00,+1.495966E-04
+8.700000E-02,-1.232091E-05,+1.800000E+00,+1.495370E-04
+8.800000E-02,-1.231951E-05,+1.800000E+00,+1.495757E-04
+8.900000E-02,-1.231871E-05,+1.800000E+00,+1.495387E-04
+9.000000E-02,-1.230161E-05,+1.800000E+00,+1.494820E-04
+9.100000E-02,-1.229888E-05,+1.800000E+00,+1.495175E-04
+9.200000E-02,-1.230071E-05,+1.800000E+00,+1.494390E-04
+9.300000E-02,-1.229722E-05,+1.800000E+00,+1.495031E-04
+9.400000E-02,-1.229188E-05,+1.800000E+00,+1.495008E-04
+9.500000E-02,-1.229777E-05,+1.800000E+00,+1.495352E-04
+9.600000E-02,-1.229500E-05,+1.800000E+00,+1.494311E-04
+9.700000E-02,-1.224368E-05,+1.800000E+00,+1.491611E-04
+9.800000E-02,-1.230066E-05,+1.800000E+00,+1.494768E-04
+9.900000E-02,-1.230296E-05,+1.800000E+00,+1.494934E-04
+1.000000E-01,-1.230422E-05,+1.800000E+00,+1.495355E-04
+1.010000E-01,-1.229579E-05,+1.800000E+00,+1.495332E-04
+1.020000E-01,-1.229046E-05,+1.800000E+00,+1.495182E-04
+1.030000E-01,-1.223983E-05,+1.800000E+00,+1.494259E-04
+1.040000E-01,-1.229889E-05,+1.800000E+00,+1.494894E-04
+1.050000E-01,-1.229243E-05,+1.800000E+00,+1.495558E-04
+1.060000E-01,-1.228700E-05,+1.800000E+00,+1.495704E-04
+1.070000E-01,-1.228712E-05,+1.800000E+00,+1.495358E-04
+1.080000E-01,-1.228266E-05,+1.800000E+00,+1.495460E-04
+1.090000E-01,-1.229363E-05,+1.800000E+00,+1.495557E-04
+1.100000E-01,-1.228363E-05,+1.800000E+00,+1.495977E-04
+1.110000E-01,-1.228462E-05,+1.800000E+00,+1.495854E-04
+1.120000E-01,-1.228286E-05,+1.800000E+00,+1.496112E-04
+1.130000E-01,-1.228475E-05,+1.800000E+00,+1.495671E-04
+1.140000E-01,-1.228464E-05,+1.800000E+00,+1.495290E-04
+1.150000E-01,-1.228213E-05,+1.800000E+00,+1.495804E-04
+1.160000E-01,-1.228329E-05,+1.800000E+00,+1.495811E-04
+1.170000E-01,-1.227417E-05,+1.800000E+00,+1.496145E-04
+1.180000E-01,-1.227501E-05,+1.800000E+00,+1.495554E-04
+1.190000E-01,-1.227018E-05,+1.800000E+00,+1.495134E-04
+1.200000E-01,-1.227088E-05,+1.800000E+00,+1.492367E-04
+1.210000E-01,-1.227176E-05,+1.800000E+00,+1.495484E-04
+1.220000E-01,-1.226055E-05,+1.800000E+00,+1.495329E-04
+1.230000E-01,-1.226513E-05,+1.800000E+00,+1.495226E-04
+1.240000E-01,-1.226449E-05,+1.800000E+00,+1.495254E-04
+1.250000E-01,-1.226300E-05,+1.800000E+00,+1.495373E-04
+1.260000E-01,-1.226226E-05,+1.800000E+00,+1.495398E-04
+1.270000E-01,-1.225865E-05,+1.800000E+00,+1.495259E-04
+1.280000E-01,-1.226629E-05,+1.800000E+00,+1.495035E-04
+1.290000E-01,-1.226151E-05,+1.800000E+00,+1.495997E-04
+1.300000E-01,-1.225939E-05,+1.800000E+00,+1.495584E-04
+1.310000E-01,-1.226029E-05,+1.800000E+00,+1.495393E-04
+1.320000E-01,-1.226313E-05,+1.800000E+00,+1.495404E-04
+1.330000E-01,-1.220032E-05,+1.800000E+00,+1.495311E-04
+1.340000E-01,-1.225146E-05,+1.800000E+00,+1.494636E-04
+1.350000E-01,-1.225840E-05,+1.800000E+00,+1.495344E-04
+1.360000E-01,-1.225128E-05,+1.800000E+00,+1.495015E-04
+1.370000E-01,-1.224289E-05,+1.800000E+00,+1.495459E-04
+1.380000E-01,-1.224538E-05,+1.800000E+00,+1.495313E-04
