VIN,ITOT,VOUT,VDROP
3.3,+3.205154E-03,0.795628339,-0.684737658
3.2,+3.192476E-03,0.795691228,-0.684741611
3.1,+3.181061E-03,0.795690548,-0.684725857
3.0,+3.170236E-03,0.795686035,-0.684711633
2.9,+3.159614E-03,0.795624257,-0.684694561
2.8,+3.149600E-03,0.795599022,-0.684717665
2.7,+3.139911E-03,0.795557411,-0.684664141
2.6,+3.130494E-03,0.795520921,-0.684654053
2.5,+3.121304E-03,0.795489791,-0.684663527
2.4,+3.112271E-03,0.795435521,-0.684681677
2.3,+3.103296E-03,0.795432515,-0.684673168
2.2,+3.094353E-03,0.795415912,-0.684653533
2.1,+3.085765E-03,0.795372866,-0.684635022
2.0,+3.076964E-03,0.795348848,-0.684644818
1.9,+3.068458E-03,0.795415191,-0.684650197
1.8,+3.058508E-03,0.795467304,-0.68462542
1.7,+3.027063E-03,0.795279272,-0.684649669
1.6,+2.850740E-03,0.711521642,-0.684665378
1.5,+2.647707E-03,0.613069466,-0.684725849
1.4,+2.443910E-03,0.514652246,-0.684783621
1.3,+2.239835E-03,0.41623049,-0.684734392
1.2,+2.036664E-03,0.318074518,-0.684805042
