IL,ITOT,VOUT,VDROP
0.0001,+9.383080E-04,1.2968807,1.25501008
0.0003,+1.136724E-03,1.29671955,1.20284433
0.0005,+1.337569E-03,1.29667116,1.15070898
0.001,+1.835389E-03,1.29626793,1.02024668
0.002,+2.830638E-03,1.29607985,0.759385447
0.003,+3.820976E-03,1.29615722,0.498754259
0.004,+4.814721E-03,1.29627631,0.237013104
0.005,+5.804508E-03,1.29648496,-0.0237839696
0.006,+6.790930E-03,1.29647894,-0.283766571
0.007,+7.780675E-03,1.29652224,-0.544580148
0.008,+8.768875E-03,1.29665606,-0.805172027
0.009,+9.757879E-03,1.29690875,-1.06598477
0.01,+1.049987E-02,1.2963387,-1.32678007
