IL,ITOT,VOUT,VDROP
0.0001,+8.907757E-04,0.601297589,0.561832499
0.0003,+1.103608E-03,0.600407792,0.509629118
0.0005,+1.310248E-03,0.600034104,0.457453328
0.001,+1.814647E-03,0.599179148,0.326977648
0.002,+2.815337E-03,0.599213185,0.0653295205
0.003,+3.807119E-03,0.599242546,-0.195409163
0.004,+4.796738E-03,0.599063117,-0.455394964
0.005,+5.787278E-03,0.599134233,-0.716282262
0.006,+6.776633E-03,0.599256497,-0.977067808
0.007,+7.767383E-03,0.599398667,-1.23790294
0.008,+8.756055E-03,0.599141801,-1.4985345
0.009,+9.745561E-03,0.59934237,-1.75935138
0.01,+1.049986E-02,0.598771089,-2.02025699
