IL,ITOT,VOUT,VDROP
0.0001,+8.928489E-04,0.699446886,0.660877204
0.0003,+1.104239E-03,0.698888632,0.608751082
0.0005,+1.309628E-03,0.69843694,0.55653429
0.001,+1.814862E-03,0.697926308,0.426108164
0.002,+2.814250E-03,0.697694072,0.164400584
0.003,+3.806530E-03,0.697986183,-0.0963915083
0.004,+4.796101E-03,0.697992889,-0.356533939
0.005,+5.784090E-03,0.697833795,-0.617150903
0.006,+6.774692E-03,0.698222321,-0.877953189
0.007,+7.764754E-03,0.697738503,-1.13878317
0.008,+8.755627E-03,0.698094386,-1.39962896
0.009,+9.745634E-03,0.698174735,-1.66041523
0.01,+1.049987E-02,0.697599076,-1.92107298
