IL,ITOT,VOUT,VDROP
0.0001,+9.223992E-04,1.09712749,1.05677732
0.0003,+1.125910E-03,1.09703715,1.00484451
0.0005,+1.328108E-03,1.09692593,0.952681931
0.001,+1.828889E-03,1.09649522,0.82224636
0.002,+2.822517E-03,1.09661068,0.561381307
0.003,+3.814588E-03,1.09647233,0.300523644
0.004,+4.809378E-03,1.0964875,0.0389265569
0.005,+5.798062E-03,1.09669519,-0.221771035
0.006,+6.785175E-03,1.09656585,-0.481762961
0.007,+7.774411E-03,1.09693436,-0.742543627
0.008,+8.764381E-03,1.09678541,-1.00337431
0.009,+9.754349E-03,1.09695277,-1.26417299
0.01,+1.049987E-02,1.09624357,-1.52474265
