VIN,ITOT,VOUT,VDROP
1.8,+3.816986E-03,0.996943722,0.200655123
1.775,+3.798779E-03,0.996694787,0.200655034
1.75,+3.781527E-03,0.996429545,0.200667685
1.725,+3.766626E-03,0.996340942,0.200668277
1.7,+3.750131E-03,0.995925939,0.200665492
1.675,+3.735259E-03,0.995828319,0.200669403
1.65,+3.718376E-03,0.995453146,0.20067129
1.625,+3.702584E-03,0.995411218,0.20069113
1.6,+3.686137E-03,0.995227497,0.200667157
1.575,+3.671150E-03,0.995216306,0.200678615
1.55,+3.655708E-03,0.995008808,0.200669584
1.525,+3.639457E-03,0.994585501,0.200681871
1.5,+3.623093E-03,0.994566388,0.200678059
1.475,+3.607749E-03,0.994508432,0.200656782
1.45,+3.591343E-03,0.994339544,0.200646149
1.425,+3.576058E-03,0.994161334,0.200662523
1.4,+3.559396E-03,0.994163856,0.200653213
1.375,+3.543717E-03,0.994015226,0.200647403
1.35,+3.526851E-03,0.993783164,0.200659206
1.325,+3.510396E-03,0.993640112,0.200649068
1.3,+3.493923E-03,0.9934612,0.20064822
1.275,+3.477030E-03,0.99339554,0.200646769
1.25,+3.459667E-03,0.993382862,0.200664891
1.225,+3.442615E-03,0.993332524,0.200665586
1.2,+3.423118E-03,0.992946188,0.200657627
1.175,+3.404323E-03,0.992818419,0.200663229
1.15,+3.382640E-03,0.992780488,0.200659612
1.125,+3.359880E-03,0.992496009,0.200663546
1.1,+3.335458E-03,0.992290637,0.200663148
1.075,+3.308051E-03,0.991883941,0.200672094
1.05,+3.279207E-03,0.991442467,0.200664129
1.025,+3.248584E-03,0.991018784,0.20066103
1.0,+3.207407E-03,0.987102987,0.200664432
