IL,ITOT,VOUT,VDROP
0.0001,+9.509511E-04,1.49633993,1.4529572
0.0003,+1.144508E-03,1.49608296,1.40076034
0.0005,+1.345444E-03,1.49614673,1.34863658
0.001,+1.843062E-03,1.49583444,1.21839233
0.002,+2.835097E-03,1.49595081,0.957556502
0.003,+3.825475E-03,1.49572554,0.696731136
0.004,+4.814725E-03,1.49583935,0.435903549
0.005,+5.807301E-03,1.49590653,0.174336822
0.006,+6.796548E-03,1.49611089,-0.0864051495
0.007,+7.783803E-03,1.49615762,-0.346358454
0.008,+8.773237E-03,1.49614829,-0.607192698
0.009,+9.761290E-03,1.49637409,-0.867957939
0.01,+1.049988E-02,1.49579811,-1.12871515
