IL,ITOT,VOUT,VDROP
0.0001,+9.424641E-04,1.39617446,1.35407574
0.0003,+1.139615E-03,1.39588528,1.30191625
0.0005,+1.339303E-03,1.39581207,1.24973311
0.001,+1.837706E-03,1.39562788,1.11931793
0.002,+2.831084E-03,1.39556696,0.858485166
0.003,+3.821461E-03,1.3956167,0.597630032
0.004,+4.812300E-03,1.39567764,0.336764059
0.005,+5.805040E-03,1.3955916,0.0752819207
0.006,+6.794354E-03,1.39597132,-0.185435041
0.007,+7.780219E-03,1.3958731,-0.445474226
0.008,+8.770203E-03,1.39605115,-0.706269494
0.009,+9.757985E-03,1.39626511,-0.966748283
0.01,+1.049987E-02,1.39561121,-1.22757238
