"VOUT_LOAD (Temp=0,VREF_LOAD=0.05) X","VOUT_LOAD (Temp=0,VREF_LOAD=0.05) Y","VOUT_LOAD (Temp=0,VREF_LOAD=0.25) X","VOUT_LOAD (Temp=0,VREF_LOAD=0.25) Y","VOUT_LOAD (Temp=0,VREF_LOAD=0.45) X","VOUT_LOAD (Temp=0,VREF_LOAD=0.45) Y","VOUT_LOAD (Temp=0,VREF_LOAD=0.65) X","VOUT_LOAD (Temp=0,VREF_LOAD=0.65) Y","VOUT_LOAD (Temp=0,VREF_LOAD=0.85) X","VOUT_LOAD (Temp=0,VREF_LOAD=0.85) Y","VOUT_LOAD (Temp=27,VREF_LOAD=0.05) X","VOUT_LOAD (Temp=27,VREF_LOAD=0.05) Y","VOUT_LOAD (Temp=27,VREF_LOAD=0.25) X","VOUT_LOAD (Temp=27,VREF_LOAD=0.25) Y","VOUT_LOAD (Temp=27,VREF_LOAD=0.45) X","VOUT_LOAD (Temp=27,VREF_LOAD=0.45) Y","VOUT_LOAD (Temp=27,VREF_LOAD=0.65) X","VOUT_LOAD (Temp=27,VREF_LOAD=0.65) Y","VOUT_LOAD (Temp=27,VREF_LOAD=0.85) X","VOUT_LOAD (Temp=27,VREF_LOAD=0.85) Y","VOUT_LOAD (Temp=125,VREF_LOAD=0.05) X","VOUT_LOAD (Temp=125,VREF_LOAD=0.05) Y","VOUT_LOAD (Temp=125,VREF_LOAD=0.25) X","VOUT_LOAD (Temp=125,VREF_LOAD=0.25) Y","VOUT_LOAD (Temp=125,VREF_LOAD=0.45) X","VOUT_LOAD (Temp=125,VREF_LOAD=0.45) Y","VOUT_LOAD (Temp=125,VREF_LOAD=0.65) X","VOUT_LOAD (Temp=125,VREF_LOAD=0.65) Y","VOUT_LOAD (Temp=125,VREF_LOAD=0.85) X","VOUT_LOAD (Temp=125,VREF_LOAD=0.85) Y","VOUT_LOAD (Temp=-55,VREF_LOAD=0.05) X","VOUT_LOAD (Temp=-55,VREF_LOAD=0.05) Y","VOUT_LOAD (Temp=-55,VREF_LOAD=0.25) X","VOUT_LOAD (Temp=-55,VREF_LOAD=0.25) Y","VOUT_LOAD (Temp=-55,VREF_LOAD=0.45) X","VOUT_LOAD (Temp=-55,VREF_LOAD=0.45) Y","VOUT_LOAD (Temp=-55,VREF_LOAD=0.65) X","VOUT_LOAD (Temp=-55,VREF_LOAD=0.65) Y","VOUT_LOAD (Temp=-55,VREF_LOAD=0.85) X","VOUT_LOAD (Temp=-55,VREF_LOAD=0.85) Y","VOUT_LOAD (Temp=-100,VREF_LOAD=0.05) X","VOUT_LOAD (Temp=-100,VREF_LOAD=0.05) Y","VOUT_LOAD (Temp=-100,VREF_LOAD=0.25) X","VOUT_LOAD (Temp=-100,VREF_LOAD=0.25) Y","VOUT_LOAD (Temp=-100,VREF_LOAD=0.45) X","VOUT_LOAD (Temp=-100,VREF_LOAD=0.45) Y","VOUT_LOAD (Temp=-100,VREF_LOAD=0.65) X","VOUT_LOAD (Temp=-100,VREF_LOAD=0.65) Y","VOUT_LOAD (Temp=-100,VREF_LOAD=0.85) X","VOUT_LOAD (Temp=-100,VREF_LOAD=0.85) Y"
1.000000000000001e-08,0.1402413732590725,1.000000000000001e-08,0.5089835082110375,1.000000000000001e-08,0.9058589301687273,1.000000000000001e-08,1.304638367696417,1.000000000000001e-08,1.703912196231826,1.000000000000001e-08,0.2560142198265518,1.000000000000001e-08,0.5140816421755563,1.000000000000001e-08,0.9084333797359876,1.000000000000001e-08,1.306353417012625,1.000000000000001e-08,1.705108769807156,1.000000000000001e-08,1.293040632226877,1.000000000000001e-08,1.292928688467804,1.000000000000001e-08,1.292314546788391,1.000000000000001e-08,1.329513227673779,1.000000000000001e-08,1.716888895887229,1.000000000000001e-08,0.1152488426150452,1.000000000000001e-08,0.5034441556679173,1.000000000000001e-08,0.9024493857567042,1.000000000000001e-08,1.302013760624826,1.000000000000001e-08,1.701714061403678,1.000000000000001e-08,0.1089247774129154,1.000000000000001e-08,0.5024721757218173,1.000000000000001e-08,0.9020940745936085,1.000000000000001e-08,1.30188735671541,1.000000000000001e-08,1.701723396158266
1.258925411794168e-08,0.1401631580936196,1.258925411794168e-08,0.5089814160256874,1.258925411794168e-08,0.905858406758127,1.258925411794168e-08,1.304638158916205,1.258925411794168e-08,1.703912100118957,1.258925411794168e-08,0.2556688830710499,1.258925411794168e-08,0.5140771613084791,1.258925411794168e-08,0.9084324368533105,1.258925411794168e-08,1.306353032442431,1.258925411794168e-08,1.705108593186915,1.258925411794168e-08,1.292889586164349,1.258925411794168e-08,1.292777611545272,1.258925411794168e-08,1.29216270738066,1.258925411794168e-08,1.329498326277689,1.258925411794168e-08,1.71688780373493,1.258925411794168e-08,0.1152300208635317,1.258925411794168e-08,0.5034435526611574,1.258925411794168e-08,0.9024492314080121,1.258925411794168e-08,1.302013694724874,1.258925411794168e-08,1.701714026606574,1.258925411794168e-08,0.1089165932242657,1.258925411794168e-08,0.5024720345108912,1.258925411794168e-08,0.902094029993184,1.258925411794168e-08,1.301887335014688,1.258925411794168e-08,1.701723384064342
1.584893192461115e-08,0.1400656104397201,1.584893192461115e-08,0.5089787884872483,1.584893192461115e-08,0.9058577483583341,1.584893192461115e-08,1.304637896226401,1.584893192461115e-08,1.703911979170976,1.584893192461115e-08,0.255234329934423,1.584893192461115e-08,0.5140715312979139,1.584893192461115e-08,0.9084312508120495,1.584893192461115e-08,1.306352548567017,1.584893192461115e-08,1.705108370931741,1.584893192461115e-08,1.292699462004986,1.584893192461115e-08,1.292587448505896,1.584893192461115e-08,1.291971583197902,1.584893192461115e-08,1.329479636103585,1.584893192461115e-08,1.716886429444924,1.584893192461115e-08,0.1152064680779972,1.584893192461115e-08,0.503442794665661,1.584893192461115e-08,0.9024490372521721,1.584893192461115e-08,1.302013611805617,1.584893192461115e-08,1.701713982816695,1.584893192461115e-08,0.108906341288282,1.584893192461115e-08,0.5024718569826039,1.584893192461115e-08,0.9020939738854004,1.584893192461115e-08,1.30188730770865,1.584893192461115e-08,1.701723368844747
1.995262314968881e-08,0.139944236681683,1.995262314968881e-08,0.5089754853890749,1.995262314968881e-08,0.905856920328892,1.995262314968881e-08,1.304637565755279,1.995262314968881e-08,1.703911826987174,1.995262314968881e-08,0.2546875802036473,1.995262314968881e-08,0.5140644610053429,1.995262314968881e-08,0.9084297592216427,1.995262314968881e-08,1.306351939831068,1.995262314968881e-08,1.70510809128193,1.995262314968881e-08,1.29246015988895,1.995262314968881e-08,1.292348097393407,1.995262314968881e-08,1.291731020127106,1.995262314968881e-08,1.329456216009642,1.995262314968881e-08,1.716884700342732,1.995262314968881e-08,0.1151770399165859,1.995262314968881e-08,0.5034418422154786,1.995262314968881e-08,0.9024487930739086,1.995262314968881e-08,1.302013507485908,1.995262314968881e-08,1.701713927715551,1.995262314968881e-08,0.1088935469310322,1.995262314968881e-08,0.5024716338761194,1.995262314968881e-08,0.9020939033144941,1.995262314968881e-08,1.30188727335384,1.995262314968881e-08,1.701723349693524
2.511886431509582e-08,0.139793654995094,2.511886431509582e-08,0.5089713375153282,2.511886431509582e-08,0.9058558792410327,2.511886431509582e-08,1.304637150089913,2.511886431509582e-08,1.703911635526864,2.511886431509582e-08,0.2539997759675744,2.511886431509582e-08,0.514055587586811,2.511886431509582e-08,0.9084278838675509,2.511886431509582e-08,1.306351174153932,2.511886431509582e-08,1.705107739465711,2.511886431509582e-08,1.292158975627368,2.511886431509582e-08,1.292046851374158,2.511886431509582e-08,1.291428245245753,2.511886431509582e-08,1.329426903687803,2.511886431509582e-08,1.716882525156791,2.511886431509582e-08,0.1151403403737579,2.511886431509582e-08,0.5034406460095543,2.511886431509582e-08,0.9024484860662649,2.511886431509582e-08,1.302013376265101,2.511886431509582e-08,1.701713858390147,2.511886431509582e-08,0.1088776144660729,2.511886431509582e-08,0.5024713536151135,2.511886431509582e-08,0.9020938145731905,2.511886431509582e-08,1.30188723013766,2.511886431509582e-08,1.70172332559799
3.162277660168382e-08,0.1396075042557527,3.162277660168382e-08,0.5089661321783986,3.162277660168382e-08,0.9058545707067431,3.162277660168382e-08,1.304636627388573,3.162277660168382e-08,1.703911394694809,3.162277660168382e-08,0.2531347022810091,3.162277660168382e-08,0.5140444600115488,3.162277660168382e-08,0.9084255290495759,3.162277660168382e-08,1.306350211293135,3.162277660168382e-08,1.705107296938425,3.162277660168382e-08,1.291779932672583,3.162277660168382e-08,1.291667730549034,3.162277660168382e-08,1.291047194783281,3.162277660168382e-08,1.329390270802856,3.162277660168382e-08,1.716879789330948,3.162277660168382e-08,0.115094680348236,3.162277660168382e-08,0.5034391445845491,3.162277660168382e-08,0.9024481001903407,3.162277660168382e-08,1.302013211241814,3.162277660168382e-08,1.701713771182423,3.162277660168382e-08,0.108857827820974,3.162277660168382e-08,0.5024710017553738,3.162277660168382e-08,0.9020937030161134,3.162277660168382e-08,1.301887175785454,3.162277660168382e-08,1.701723295286347
3.981071705534977e-08,0.1393783912852864,3.981071705534977e-08,0.5089596050748588,3.981071705534977e-08,0.9058529267056066,3.981071705534977e-08,1.3046359702802,3.981071705534977e-08,1.703911091825147,3.981071705534977e-08,0.252046946062267,3.981071705534977e-08,0.514030519468485,3.981071705534977e-08,0.9084225690937658,3.981071705534977e-08,1.30634900081483,3.981071705534977e-08,1.705106740435739,3.981071705534977e-08,1.291302944784677,3.981071705534977e-08,1.291190644436773,3.981071705534977e-08,1.290567782638519,3.981071705534977e-08,1.329344573049994,3.981071705534977e-08,1.716876351558334,3.981071705534977e-08,0.1150380371987182,3.981071705534977e-08,0.5034372615085709,3.981071705534977e-08,0.9024476153868679,3.981071705534977e-08,1.302013003764879,3.981071705534977e-08,1.701713661501673,3.981071705534977e-08,0.1088333366279973,3.981071705534977e-08,0.5024705603159241,3.981071705534977e-08,0.9020935628294462,3.981071705534977e-08,1.301887107445082,3.981071705534977e-08,1.701723257162389
5.011872336272729e-08,0.1390979069002929,5.011872336272729e-08,0.5089514288617704,5.011872336272729e-08,0.9058508653736236,5.011872336272729e-08,1.304635144505457,5.011872336272729e-08,1.703910711040834,5.011872336272729e-08,0.2506796015953202,5.011872336272729e-08,0.5140130764702635,5.011872336272729e-08,0.908418852786681,5.011872336272729e-08,1.306347479586823,5.011872336272729e-08,1.705106040799057,5.011872336272729e-08,1.290702767708507,5.011872336272729e-08,1.290590343395137,5.011872336272729e-08,1.289964465903933,5.011872336272729e-08,1.329287696979073,5.011872336272729e-08,1.716872028485422,5.011872336272729e-08,0.1149680205188732,5.011872336272729e-08,0.5034349084953732,5.011872336272729e-08,0.9024470066112459,5.011872336272729e-08,1.302012743001693,5.011872336272729e-08,1.701713523591463,5.011872336272729e-08,0.1088031465820019,5.011872336272729e-08,0.5024700069780674,5.011872336272729e-08,0.9020933867481304,5.011872336272729e-08,1.30188702154403,5.011872336272729e-08,1.701723209224335
6.30957344480194e-08,0.138756752184609,6.30957344480194e-08,0.5089411998341782,6.30957344480194e-08,0.905848276549778,6.30957344480194e-08,1.304634107247479,6.30957344480194e-08,1.703910232461654,6.30957344480194e-08,0.2489613927801887,6.30957344480194e-08,0.5139912847173572,6.30957344480194e-08,0.9084141900847481,6.30957344480194e-08,1.306345568697866,6.30957344480194e-08,1.705105161524103,6.30957344480194e-08,1.289947688582133,6.30957344480194e-08,1.289835107717728,6.30957344480194e-08,1.28920543496914,6.30957344480194e-08,1.329217107189866,6.30957344480194e-08,1.716866596652476,6.30957344480194e-08,0.1148818521274942,6.30957344480194e-08,0.5034319593313656,6.30957344480194e-08,0.9024462426616415,6.30957344480194e-08,1.302012415407102,6.30957344480194e-08,1.701713350241042,6.30957344480194e-08,0.1087661179505807,6.30957344480194e-08,0.5024693141402836,6.30957344480194e-08,0.9020931657110138,6.30957344480194e-08,1.301886913613307,6.30957344480194e-08,1.701723148964281
7.943282347242825e-08,0.1383450097068478,7.943282347242825e-08,0.5089284227599934,7.943282347242825e-08,0.9058450310827533,7.943282347242825e-08,1.304632805095345,7.943282347242825e-08,1.703909631229704,7.943282347242825e-08,0.2468030139321404,7.943282347242825e-08,0.5139641122328278,7.943282347242825e-08,0.9084083450417049,7.943282347242825e-08,1.306343173557501,7.943282347242825e-08,1.705104056976424,7.943282347242825e-08,1.28899789052949,7.943282347242825e-08,1.288885111797164,7.943282347242825e-08,1.288250662911345,7.943282347242825e-08,1.329129800005832,7.943282347242825e-08,1.716859775098244,7.943282347242825e-08,0.1147763715317371,7.943282347242825e-08,0.5034282751744025,7.943282347242825e-08,0.9024452847703268,7.943282347242825e-08,1.302012004073908,7.943282347242825e-08,1.701713132429606,7.943282347242825e-08,0.108720977434086,7.943282347242825e-08,0.5024684478249577,7.943282347242825e-08,0.9020928884440892,7.943282347242825e-08,1.301886778071695,7.943282347242825e-08,1.701723073244175
