time,IL
0,0.0001
9.999999999999999e-12,0.0001
1.19221631153259e-11,0.0001038251045994986
1.57664893459777e-11,0.0001114753137984956
1.873467745552529e-11,0.0001173820081364953
2.270190368633565e-11,0.0001252767883358079
2.981864469572008e-11,0.000139439102944483
4.011869150043149e-11,0.0001599361960858587
4.999446694325361e-11,0.0001795889892170747
6.010123175837409e-11,0.0001997014511991644
7.069094930971065e-11,0.0002207749891263242
8.199982654280934e-11,0.0002432796548201906
9.474626070509e-11,0.0002686450588031291
1.100056317551615e-10,0.0002990112071927713
1.297957813535096e-10,0.0003383936048934841
1.518806853520805e-10,0.0003823425638506401
1.702781047834085e-10,0.000418953428518983
1.885423589908843e-10,0.0004552992943918598
2.080205376770801e-10,0.0004940608699773895
2.291800884805869e-10,0.0005361683760763679
2.549176362829235e-10,0.0005873860962030177
2.80593392382953e-10,0.0006384808508420766
3.044549953016911e-10,0.0006859654406503652
3.296472025858319e-10,0.0007360979331458055
3.594432650348704e-10,0.0007953920974193921
4.075682044189029e-10,0.0008911607267936168
4.565290429222165e-10,0.0009885927954152106
5.060207203692148e-10,0.001087081233534738
5.766420746441072e-10,0.001227617728541774
6.480841858828783e-10,0.001369787529906928
7.223557417965567e-10,0.001517587926175148
8.128899998615004e-10,0.001697751099724386
9.143252661587647e-10,0.001899607279655942
1.033493764326658e-09,0.002136752591010049
1.205373469303161e-09,0.002478793203913289
1.384458999974184e-09,0.002835173409948625
1.526045377572438e-09,0.003116930301369152
1.662476652404269e-09,0.003388428538284495
1.805163462885086e-09,0.00367237529114132
1.96928663204453e-09,0.003998980397768615
2.199235499701152e-09,0.004456578644405293
2.515231745753073e-09,0.005085411174048615
2.813873653803858e-09,0.005679708571069677
3.075044328105579e-09,0.006199438212930102
3.314045846367711e-09,0.006675051234271747
3.539476822364243e-09,0.007123658876504844
3.759805977617067e-09,0.007562113895457964
3.982676033962835e-09,0.008005625307586042
4.216471037352611e-09,0.008470877364331697
4.44521742736472e-09,0.008926082680455794
4.65352068458188e-09,0.009340606162317942
4.847209213804069e-09,0.009726046335470096
5.035885797201112e-09,0.01010151273643021
5.232695672678888e-09,0.01049316438863099
5.445800758162712e-09,0.0109172435087438
5.646406105267705e-09,0.01131644814948273
5.837544613315468e-09,0.01169681378049778
6.02449004894888e-09,0.01206883519740827
6.210055687086917e-09,0.01243811081730296
6.397461688733658e-09,0.01281104876057998
6.589646397626405e-09,0.01319349633127655
6.79028889638653e-09,0.01359277490380919
7.005341738039307e-09,0.01402073005869822
7.210196621033163e-09,0.01442839127585599
7.396541373597336e-09,0.0147992173334587
7.575152277661159e-09,0.01515465303254571
7.752780970700662e-09,0.01550813413169432
7.93524998495749e-09,0.0158712474700654
8.130036087127676e-09,0.01625887181338407
8.346305510583831e-09,0.01668924796606183
8.601451656359291e-09,0.01719698879615499
8.875813206818643e-09,0.0177429682815691
9.149905721432177e-09,0.01828841238565003
9.42011630831699e-09,0.01882613145355081
9.681772075891029e-09,0.01934682643102315
9.845886037945515e-09,0.01967341321551157
1.001e-08,0.02
1.002049504443025e-08,0.02
1.003149481048592e-08,0.02
1.004500321951285e-08,0.02
1.006147016580372e-08,0.02
1.007675594614658e-08,0.02
1.009135450439356e-08,0.02
1.010703943539581e-08,0.02
1.012472954732648e-08,0.02
1.014594539501342e-08,0.02
1.017321050618493e-08,0.02
1.021265880319039e-08,0.02
1.027789670226114e-08,0.02
1.034619818718981e-08,0.02
1.042032453896356e-08,0.02
1.051238741302861e-08,0.02
1.063073389278921e-08,0.02
1.076979895185621e-08,0.02
1.09161854401995e-08,0.02
1.10664671926037e-08,0.02
1.122001428052789e-08,0.02
1.138281626782146e-08,0.02
1.156440495692556e-08,0.02
1.176057295360915e-08,0.02
1.194092391083455e-08,0.02
1.212242213116216e-08,0.02
1.231717625203433e-08,0.02
1.253910714114226e-08,0.02
1.278739992876204e-08,0.02
1.305464412810278e-08,0.02
1.335338039933322e-08,0.02
1.36869533962097e-08,0.02
1.403569337986179e-08,0.02
1.440293571202138e-08,0.02
1.479532780522207e-08,0.02
1.522789479500325e-08,0.02
1.570596905234803e-08,0.02
1.617393830939513e-08,0.02
1.664201450445775e-08,0.02
1.714154734718041e-08,0.02
1.770252347749184e-08,0.02
1.828561248976394e-08,0.02
1.894073344669136e-08,0.02
1.969498921225887e-08,0.02
2.046095062481588e-08,0.02
2.129137293716523e-08,0.02
2.222200048712507e-08,0.02
2.323284028022041e-08,0.02
2.448536236270618e-08,0.02
2.578156295629538e-08,0.02
2.737959205657087e-08,0.02
2.922389015176927e-08,0.02
3.154001088341109e-08,0.02
3.446192967219791e-08,0.02
3.830577598187338e-08,0.02
4.330943383003521e-08,0.02
4.998969299939579e-08,0.02
6.085306562030273e-08,0.02
6.897395005256711e-08,0.02
8.136581910041805e-08,0.02
9.255327975341814e-08,0.02
1.041982911001653e-07,0.02
1.184014278854981e-07,0.02
1.357880573258004e-07,0.02
1.577173867625489e-07,0.02
1.87063625831686e-07,0.02
2.260767439790359e-07,0.02
2.793592786023612e-07,0.02
3.587120040404172e-07,0.02
4.587120040404172e-07,0.02
5.587120040404172e-07,0.02
6.587120040404172e-07,0.02
7.587120040404172e-07,0.02
8.587120040404172e-07,0.02
9.587120040404172e-07,0.02
1.058712004040417e-06,0.02
1.158712004040417e-06,0.02
1.24001e-06,0.02
1.2400490625e-06,0.01992226562500004
1.240095577562504e-06,0.01982970065061728
1.240115836951215e-06,0.01978938446708208
1.240140530436966e-06,0.01974024443043748
1.24016317208852e-06,0.01969518754384604
1.240187308968076e-06,0.01964715515352847
