time,2*VREF
0,1.7
9.999999999999999e-12,1.7
1.192345673742321e-11,1.7
1.577037021226964e-11,1.7
1.87381039577259e-11,1.7
2.270626003113963e-11,1.7
2.982636357319146e-11,1.7
4.027164195996134e-11,1.7
5.028526909033366e-11,1.7
6.052427003108687e-11,1.7
7.123385190189322e-11,1.7
8.261154015966781e-11,1.7
9.529643353638883e-11,1.7
1.103983748664347e-10,1.7
1.289081139591942e-10,1.7
1.549399879270086e-10,1.7
1.74821617054417e-10,1.7
1.937572654672909e-10,1.7
2.142216631234023e-10,1.7
2.358499889547656e-10,1.7
2.611429355239901e-10,1.7
2.902181710453742e-10,1.7
3.159654739191722e-10,1.7
3.423177416247416e-10,1.7
3.724619239176999e-10,1.7
4.142811003764799e-10,1.7
4.785426071302147e-10,1.7
5.330721607852651e-10,1.7
6.059279199916006e-10,1.7
6.79587404920666e-10,1.7
7.575870532207262e-10,1.7
8.448262802582562e-10,1.7
9.418633835203848e-10,1.7
1.054131688015985e-09,1.7
1.199688498594339e-09,1.7
1.392486832751628e-09,1.7
1.539910930441315e-09,1.7
1.672521076629427e-09,1.7
1.806568466388014e-09,1.7
1.949906578860598e-09,1.7
2.122992627764692e-09,1.7
2.389235616706318e-09,1.7
2.690125172273141e-09,1.7
2.958865234175245e-09,1.7
3.202257260330947e-09,1.7
3.432560473966524e-09,1.7
3.658901252077071e-09,1.7
3.890576830679384e-09,1.7
4.130645518787173e-09,1.7
4.363784981961594e-09,1.7
4.577612727797817e-09,1.7
4.778261674672458e-09,1.7
4.97550854322069e-09,1.7
5.182384967958533e-09,1.7
5.395305506285219e-09,1.7
5.596197535317156e-09,1.7
5.788574611220315e-09,1.7
5.976534708220168e-09,1.7
6.163248602143133e-09,1.7
6.352878305316353e-09,1.7
6.55129170771312e-09,1.7
6.752081902250243e-09,1.7
6.935449981431291e-09,1.7
7.111911356707167e-09,1.7
7.29600131726958e-09,1.7
7.49139328886494e-09,1.7
7.682082209820351e-09,1.7
7.875375314874901e-09,1.7
8.078640514012033e-09,1.7
8.302184298967261e-09,1.7
8.566563854268087e-09,1.7
8.876220225991228e-09,1.7
9.226458367893807e-09,1.7
9.608776835911659e-09,1.7
9.80938841795583e-09,1.7
1.001e-08,1.7
1.002236729446425e-08,1.7
1.003474096250618e-08,1.7
1.004929132856512e-08,1.7
1.006672563870238e-08,1.7
1.008235872638216e-08,1.7
1.009718385703904e-08,1.7
1.011298810380447e-08,1.7
1.013057133768676e-08,1.7
1.015120522195065e-08,1.7
1.017672930169059e-08,1.7
1.02111534096042e-08,1.7
1.027549998632059e-08,1.7
1.033484924508649e-08,1.7
1.03914078689738e-08,1.7
1.045606363402823e-08,1.7
1.05377155488409e-08,1.7
1.066499816044237e-08,1.7
1.082229522133074e-08,1.7
1.098571750775164e-08,1.7
1.116229792716118e-08,1.7
1.136258615303298e-08,1.7
1.162385127399535e-08,1.7
1.190290377357706e-08,1.7
1.220228105100581e-08,1.7
1.249661870389905e-08,1.7
1.28267297426584e-08,1.7
1.32755718355297e-08,1.7
1.383603802305967e-08,1.7
1.443315189810674e-08,1.7
1.514126394721014e-08,1.7
1.606866957956107e-08,1.7
1.701085917479019e-08,1.7
1.788679401760844e-08,1.7
1.878040921242223e-08,1.7
1.975248609788284e-08,1.7
2.086405339804508e-08,1.7
2.217862086300285e-08,1.7
2.380151263704251e-08,1.7
2.598394270410857e-08,1.7
2.862403532669588e-08,1.7
2.946745514437628e-08,1.7
3.115429477973709e-08,1.7
3.452797405045871e-08,1.7
4.127533259190194e-08,1.7
4.845160507188855e-08,1.7
5.759367677161382e-08,1.7
6.827797967996236e-08,1.7
7.644661962802656e-08,1.7
8.858676236912553e-08,1.7
9.983804663863126e-08,1.7
1.117437129679328e-07,1.7
1.263367075836383e-07,1.7
1.443552018109479e-07,1.7
1.673329465113863e-07,1.7
1.985080790322704e-07,1.7
2.396121763418013e-07,1.7
2.966291161634254e-07,1.7
3.837714818702454e-07,1.7
4.837714818702454e-07,1.7
5.837714818702454e-07,1.7
