time,2*VREF
0,0.9040656445664588
9.999999999999999e-12,0.904065644563397
1.192129240690974e-11,0.9038582540557387
1.576387722072921e-11,0.903729487011144
1.873220790186726e-11,0.9036311845766563
2.269849169904338e-11,0.9035039474758302
2.981223300874305e-11,0.9032856378986761
4.001416963162578e-11,0.9029859919050729
4.979994448406137e-11,0.9027024006337312
5.982358056637683e-11,0.9024030606010224
7.034288546647707e-11,0.9020660908256143
8.162412863125864e-11,0.9016662044198659
9.445298795907784e-11,0.9011521254691789
1.099401256510535e-10,0.9004420409209127
1.312553163003919e-10,0.8993209314125908
1.513858133453856e-10,0.8981445571110375
1.690350697718275e-10,0.8970521704613442
1.870867239810271e-10,0.8959066158805377
2.061747597541939e-10,0.89468866766177
2.275132861857946e-10,0.8933343846511759
2.54762014033915e-10,0.8916160209572583
2.786212817285686e-10,0.8901093986917601
3.016491397374172e-10,0.8886403560433471
3.268219248799093e-10,0.8870075483191473
3.583258217024336e-10,0.8849231938542497
4.213336153474822e-10,0.8806729195578644
4.668573436170024e-10,0.8775676960316751
5.210579567162647e-10,0.8738555839389356
5.938142895719412e-10,0.8688461296546329
6.589164018685455e-10,0.8643342483553033
7.39863718961284e-10,0.8586937841658161
8.38207977565198e-10,0.8518162196191377
9.49314401491374e-10,0.8440317240364502
1.090035084392984e-09,0.8341694136431009
1.289556965865721e-09,0.8202135305168072
1.444781899807113e-09,0.809397294071701
1.586341165541331e-09,0.79957818513803
1.732218321590355e-09,0.789516950976426
1.893282570418286e-09,0.7784953058288635
2.103217112173254e-09,0.7643214487388781
2.437201207241271e-09,0.7424975090784068
2.758242418642869e-09,0.7229060910583601
3.031000404329861e-09,0.7079620665401583
3.274773126968082e-09,0.6965327009038226
3.503482009112306e-09,0.6880151145099551
3.723419096512485e-09,0.6823352066179336
3.941781257114415e-09,0.6795761194361215
4.165623699131778e-09,0.6801085048895731
4.405809254823038e-09,0.6847567735530415
4.619193585697182e-09,0.6925201976430181
4.819297443861068e-09,0.7028476800560146
5.007356502985487e-09,0.7150738866874106
5.195480760019637e-09,0.7294856923565627
5.395378981918363e-09,0.7467999205633141
5.599530862327838e-09,0.7661044625806741
5.792038710857643e-09,0.78529009884789
5.976502612879447e-09,0.8040666619721542
6.156658637862491e-09,0.8223019866176589
6.335288535604374e-09,0.8398377927223537
6.51551027127179e-09,0.8565622824281526
6.700574384926964e-09,0.872337783455517
6.894880364783325e-09,0.8870285603624002
7.102081590654944e-09,0.9002988196727068
7.289484111075658e-09,0.9100398895222366
7.4637769704106e-09,0.9171396913820243
7.634579569819085e-09,0.9222980541437802
7.806929394563402e-09,0.9257763546663921
7.987414973090055e-09,0.9276777748784502
8.183552495560663e-09,0.9278897572249618
8.406688794610586e-09,0.9260257397400463
8.66478957089309e-09,0.9214514344202246
8.921689486476286e-09,0.9147565021137394
9.174023533281568e-09,0.9065797892330637
9.419313099545173e-09,0.8976202267140342
9.654788997360807e-09,0.8885935289550038
9.832394498680404e-09,0.8818037303164662
1.001e-08,0.8752982514911416
1.002097615588068e-08,0.87539768615084
1.003257185828664e-08,0.8753316610085866
1.004677549766795e-08,0.8752153636153913
1.006445193551135e-08,0.8750286757111858
1.007987904729873e-08,0.874841887245952
1.009480527139005e-08,0.8746515895114052
1.011105016656472e-08,0.8744437071788883
1.01296627169112e-08,0.8742130998013493
1.015264743068224e-08,0.8739473401282081
1.018357019454392e-08,0.8736305077361575
1.023327984561244e-08,0.8732282972231445
1.030828025988892e-08,0.8728835251546944
1.038642492192373e-08,0.8728698613054839
1.047966009791028e-08,0.8733198463023077
1.059428990998421e-08,0.8745441007792318
1.0721840861537e-08,0.8766888578149116
1.085512367060537e-08,0.8796498473300012
1.099690398673431e-08,0.8833673724588003
1.114239568945495e-08,0.887508569437086
1.129750077616469e-08,0.8919732179449893
1.146886351446422e-08,0.8966379002897454
1.164337118273169e-08,0.9008485156555004
1.18063716402175e-08,0.904160614801112
1.197014770092653e-08,0.9068351353444867
1.214639398426551e-08,0.9089972030229674
1.234752830995164e-08,0.9106412181646275
1.257860896103765e-08,0.9116063253308385
1.282841046252052e-08,0.9117494917179114
1.310812139536996e-08,0.9110664614220838
1.342648308369242e-08,0.9095419188764164
1.375990486738064e-08,0.9074522072659339
1.410798722815951e-08,0.9051001648454247
1.447313187509189e-08,0.9027959959385907
1.486348625609019e-08,0.9008179279677085
1.53027467640767e-08,0.8993985172311222
1.575428706478856e-08,0.8988468493392288
1.620383941717858e-08,0.8990636576872618
1.666540280975845e-08,0.8998247492317504
1.717291938426915e-08,0.900947161070504
1.771029953980052e-08,0.9021251787174376
1.828672308285321e-08,0.9031105830948086
1.895979665855187e-08,0.9037440695802249
1.969951393755697e-08,0.9038628455943073
2.045279625738719e-08,0.9035937889514697
2.130275000690473e-08,0.9031576304315169
2.22026515941806e-08,0.9028177137358451
2.323547021058212e-08,0.9027012017617102
2.446224503322188e-08,0.9028170514360643
2.576921452703704e-08,0.9029993608083997
2.730460397646439e-08,0.9030964687594987
2.92485473392069e-08,0.9030602562495196
3.153302491862462e-08,0.9029817503046843
3.439942523471536e-08,0.9029499999752366
3.852527441347472e-08,0.9029489254939882
4.386950094141922e-08,0.9029310805390361
5.106514693802712e-08,0.9029013959438396
6.340845547825124e-08,0.9028695348053312
7.211164232821898e-08,0.9028551176361439
8.48384777263301e-08,0.9028403705835
9.677102294071986e-08,0.9028316617034585
1.09376034625678e-07,0.9028259609422004
1.248684138775387e-07,0.9028218611436623
1.441903469362903e-07,0.902819227454989
1.691541909144806e-07,0.9028178008360732
2.029820692655963e-07,0.9028172603770953
2.478452307844285e-07,0.9028172452790636
3.114138139512163e-07,0.9028173792638301
4.114138139512163e-07,0.9028174536145589
5.114138139512163e-07,0.9028174368127098
6.114138139512163e-07,0.9028174031183991
7.114138139512163e-07,0.9028173763785845
