IL,ITOT,VOUT,VDROP,VISET
0.0001,+9.451607E-04,1.5952515,1.55214683,1.5797888235294117
0.0003,+1.141110E-03,1.59506617,1.49996074,1.5269288235294118
0.0005,+1.340327E-03,1.59504903,1.4477542,1.474068823529412
0.001,+1.839700E-03,1.59493653,1.31731896,1.341918823529412
0.002,+2.831481E-03,1.59485569,1.0564609,1.077618823529412
0.003,+3.822570E-03,1.59496065,0.795808097,0.8133188235294119
0.004,+4.813365E-03,1.5951978,0.534966862,0.5490188235294118
0.005,+5.803130E-03,1.59514944,0.274166396,0.2847188235294118
0.006,+6.795205E-03,1.5952117,0.0126066452,0.020418823529411823
0.007,+7.784527E-03,1.59541658,-0.248069003,-0.24388117647058816
0.008,+8.771559E-03,1.59530254,-0.508066826,-0.5081811764705884
0.009,+9.760832E-03,1.59558588,-0.768861242,-0.7724811764705883
0.01,+1.049987E-02,1.59502251,-1.02964783,-1.0367811764705883
