IL,ITOT,VOUT,VDROP,VISET
0.0001,+8.989900E-04,0.897643967,0.858798873,0.8770680882352941
0.0003,+1.107688E-03,0.897073079,0.806623625,0.8242080882352941
0.0005,+1.311496E-03,0.897004471,0.754438271,0.7713480882352941
0.001,+1.816259E-03,0.896806112,0.624048147,0.6391980882352941
0.002,+2.812574E-03,0.89642868,0.363182715,0.37489808823529414
0.003,+3.808168E-03,0.896632199,0.101710393,0.11059808823529416
0.004,+4.799238E-03,0.896625463,-0.158993558,-0.15370191176470593
0.005,+5.786404E-03,0.896804895,-0.419051623,-0.4180019117647059
0.006,+6.778735E-03,0.896637666,-0.679860834,-0.6823019117647059
0.007,+7.765364E-03,0.896620129,-0.940383347,-0.9466019117647059
0.008,+8.755439E-03,0.896991455,-1.20114843,-1.2109019117647062
0.009,+9.744585E-03,0.897104577,-1.46192915,-1.4752019117647057
0.01,+1.049987E-02,0.896195186,-1.72271771,-1.7395019117647061
