IL,ITOT,VOUT,VDROP,VISET
0.0001,+8.921779E-04,0.798293025,0.759716917,0.7766794117647059
0.0003,+1.103843E-03,0.798012281,0.707551101,0.7238194117647059
0.0005,+1.309912E-03,0.797542088,0.65536428,0.670959411764706
0.001,+1.813772E-03,0.797306398,0.524948374,0.538809411764706
0.002,+2.810051E-03,0.797037716,0.264350382,0.2745094117647059
0.003,+3.803755E-03,0.796953128,0.0026973028,0.010209411764705911
0.004,+4.795999E-03,0.796875542,-0.257962154,-0.2540905882352942
0.005,+5.784292E-03,0.796828487,-0.518076404,-0.5183905882352942
0.006,+6.772553E-03,0.797095794,-0.778635568,-0.7826905882352944
0.007,+7.763756E-03,0.797158542,-1.03943377,-1.0469905882352943
0.008,+8.753617E-03,0.797246188,-1.30021608,-1.311290588235294
0.009,+9.743036E-03,0.797148941,-1.56099995,-1.5755905882352936
0.01,+1.049987E-02,0.796674473,-1.82178182,-1.839890588235294
