IL,ITOT,VOUT,VDROP,VISET
0.0001,+8.854409E-04,0.600768701,0.56173632,0.5759020588235294
0.0003,+1.099869E-03,0.599865866,0.509542449,0.5230420588235294
0.0005,+1.306954E-03,0.599522452,0.457402267,0.47018205882352937
0.001,+1.810465E-03,0.59921545,0.326976194,0.3380320588235294
0.002,+2.809632E-03,0.59877206,0.0653863385,0.0737320588235294
0.003,+3.803521E-03,0.59869634,-0.19530152,-0.1905679411764707
0.004,+4.790796E-03,0.598791897,-0.45523888,-0.45486794117647056
0.005,+5.783312E-03,0.598905534,-0.716073296,-0.7191679411764705
0.006,+6.772377E-03,0.59889366,-0.976819734,-0.9834679411764705
0.007,+7.761060E-03,0.59837116,-1.23759053,-1.2477679411764706
0.008,+8.749997E-03,0.598413912,-1.49816216,-1.5120679411764706
0.009,+9.741730E-03,0.598649727,-1.75893017,-1.7763679411764706
0.01,+1.049988E-02,0.597989768,-2.01968673,-2.040667941176471
