IL,ITOT,VOUT,VDROP,VISET
0.0001,+9.066704E-04,0.997300782,0.95788452,0.9774567647058824
0.0003,+1.114497E-03,0.996932431,0.905717116,0.9245967647058824
0.0005,+1.317258E-03,0.996692563,0.853564348,0.8717367647058823
0.001,+1.821586E-03,0.996765081,0.723171947,0.7395867647058824
0.002,+2.815452E-03,0.996325888,0.462310599,0.47528676470588227
0.003,+3.811112E-03,0.996418539,0.200770585,0.2109867647058823
0.004,+4.801258E-03,0.996461801,-0.0599920264,-0.05331323529411769
0.005,+5.788871E-03,0.996214093,-0.319940671,-0.3176132352941179
0.006,+6.778760E-03,0.996552245,-0.580697008,-0.5819132352941179
0.007,+7.768987E-03,0.996692002,-0.841521018,-0.8462132352941178
0.008,+8.758340E-03,0.996749408,-1.10232256,-1.110513235294118
0.009,+9.747345E-03,0.996897828,-1.3628658,-1.3748132352941176
0.01,+1.049987E-02,0.996374315,-1.62364475,-1.639113235294118
